dataset_of_00s_track,dataset_of_00s_artist,dataset_of_00s_uri,dataset_of_00s_danceability,dataset_of_00s_energy,dataset_of_00s_key,dataset_of_00s_loudness,dataset_of_00s_mode,dataset_of_00s_speechiness,dataset_of_00s_acousticness,dataset_of_00s_instrumentalness,dataset_of_00s_liveness,dataset_of_00s_valence,dataset_of_00s_tempo,dataset_of_00s_duration_ms,dataset_of_00s_time_signature,dataset_of_00s_chorus_hit,dataset_of_00s_sections,dataset_of_00s_target,dataset_of_00s_id_ano
Love Rhymes With Hideous Car Wreck,The Blood Brothers,spotify:track:4ZDgRXaafbD7MTx1iep94S,"0,536","0,7",5,"-6,583",0,"0,0522","0,00575","0,0368","0,2","0,611","135,192",194587,4,"25,29259",11,0,1
Love You More,Ginuwine,spotify:track:2KIxyCvBR4u1f9B2IRdlXX,"0,661","0,422",8,"-6,918",0,"0,0282","0,0887","2,39E-06","0,164","0,428","117,007",241373,4,"30,53396",13,1,1
Lovebug,Jonas Brothers,spotify:track:5G5BOAz7sMWNCOQnbv4ODc,"0,577","0,495",4,"-6,007",1,"0,0593","0,158",0,"0,269","0,522","158,215",220693,4,"38,46346",10,1,1
Lovers Rock,Billy T Band,spotify:track:6ovsuo5hcSGYY1bEG7kfCV,"0,588","0,556",5,"-7,657",0,"0,0342","0,662","0,0122","0,11","0,625","117,079",257973,4,"41,03262",14,0,1
Low Pressure Zone,Clubroot,spotify:track:0xLmLMC5phGgyrq2c5bAfc,"0,478","0,349",11,"-12,641",0,"0,0371","0,337","0,908","0,124","0,0776","139,981",214160,4,"41,91553",9,0,1
Luckiest Man,The Wood Brothers,spotify:track:26uHwSHlaK5mskSMhbRod3,"0,571","0,281",5,"-10,56",1,"0,0475","0,74",0,"0,163","0,294","142,263",233667,4,"42,29581",9,0,1
Lucky 4 You (Tonight I'm Just Me),SHeDAISY,spotify:track:1mpWPva1J4iAzM6mvfeSCF,"0,566","0,718",7,"-6,371",1,"0,0292","0,206",0,"0,223","0,503","148,139",240600,4,"35,88652",9,1,1
Lucky Man,Montgomery Gentry,spotify:track:4GiXBCUF7H6YfNQsnBRIzl,"0,578","0,471",4,"-7,27",1,"0,0289","0,368",0,"0,159","0,532","133,061",196707,4,"30,88059",13,1,1
Lust For Life,Girls,spotify:track:72DTGt2tVAL6ATVhzVjvkk,"0,25","0,705",6,"-6,044",1,"0,0313","0,0101","0,377","0,128","0,458","154,299",145293,4,"50,47381",6,0,1
Ma. I Don't Love Her,Clipse Featuring Faith Evans,spotify:track:3VbPE4nMEkIB9PWWquCSGB,"0,802","0,757",6,"-3,152",0,"0,271","0,4",0,"0,0389","0,922","97,181",257493,4,"63,19312",12,1,1
Made of Metal,Halford,spotify:track:4yDyFKt0goGNnWJeKTu3Lg,"0,42","0,941",10,"-8,101",1,"0,0645","0,000147","0,0151","0,288","0,267","149,049",241013,4,"41,70144",8,0,1
Main Naiyon Bolna,Bally Sagoo,spotify:track:6b04yst6iSkPBN5gXUw60v,"0,818","0,517",7,"-7,196",1,"0,108","0,0587","0,00139","0,13","0,52","92,997",357093,4,"38,89224",15,0,1
Make It Rain,Fat Joe Featuring Lil Wayne,spotify:track:1Ji8DhJGIQuV9kBiTgcChh,"0,744","0,697",11,"-5,063",0,"0,197","0,0106",0,"0,0842","0,767","149,28",247413,4,"42,63475",9,1,1
Making Memories Of Us,Keith Urban,spotify:track:0Sg5kWoILCs2zBoIHIsDAa,"0,687","0,454",4,"-9,379",1,"0,0255","0,614","0,000107","0,107","0,331","103,93",236000,4,"33,70585",11,1,1
Mamá,Los Amantes De Lola,spotify:track:2oA3tCnnhyMaCVzS5MLZZY,"0,552","0,854",9,"-6,742",0,"0,0456","0,335","0,000264","0,161","0,818","141,977",226560,4,"30,94961",11,0,1
Mama's Song,Carrie Underwood,spotify:track:0m8Ta268d1kBBG7lxMyWqa,"0,341","0,659",2,"-5,419",1,"0,0357","0,442",0,"0,096","0,269","79,987",240240,4,"25,29826",14,1,1
Maria Rosario,Los Amantes De Lola,spotify:track:1QnaEDLQn4nz0z8vWOrh0r,"0,723","0,65",2,"-7,128",0,"0,0419","0,0115","0,00774","0,077","0,966","124,471",297187,4,"62,76144",10,0,1
Mary Mac,Beatnik Turtle,spotify:track:1OjOrdq4861Yq8G7BGoKcD,"0,461","0,936",2,"-7,171",1,"0,112","0,232","6,89E-05","0,366","0,78","124,604",144880,4,"39,39169",7,0,1
Mass of Lords,Jon Kennedy,spotify:track:05bg2rg77FfmpHdSfmo9SB,"0,625","0,944",7,"-10,45",1,"0,0457","0,000268","0,368","0,142","0,637","135,033",217267,4,"44,93304",11,0,1
Massage Situation,Flying Lotus,spotify:track:6OHWgUuDDedHRVhcg8vlaf,"0,603","0,606",3,"-5,06",0,"0,0688","0,0108","0,00157","0,108","0,403","93,06",167173,4,"50,40641",7,0,1
Maula Mere Maula,Roop Kumar Rathod,spotify:track:5KNuHsIeFtD0oukst77hBi,"0,548","0,737",0,"-7,865",1,"0,0386","0,458","0,00806","0,091","0,412","119,961",364330,4,"27,50818",16,0,1
Me And The Bean,Spoon,spotify:track:5oXaBT2x1pESGjgHFZApKa,"0,665","0,646",4,"-7,949",0,"0,0394","0,00491","0,000204","0,199","0,962","133,724",213800,4,"22,82569",12,0,1
Meanwhile Back At The Ranch,The Clark Family Experience,spotify:track:2NpEN6jlCVuUBAJoptmaSF,"0,585","0,84",7,"-6,109",1,"0,0324","0,0649",0,"0,367","0,534","94,944",179467,4,"18,12",8,1,1
Meet Me Halfway,The Black Eyed Peas,spotify:track:0xfpx7AiwgSKEtjotea2L6,"0,798","0,629",11,"-6,857",0,"0,0735","0,00474","2,17E-05","0,324","0,4",130,284373,4,"30,48537",14,1,1
Megalomania,Therion,spotify:track:4KLRtj98NPcVOBSrBzk6tU,"0,133","0,745",7,"-8,36",1,"0,0449","1,22E-05","0,925","0,078","0,246","80,799",301000,3,"38,18346",15,0,1
Memory Lane,H2O,spotify:track:2y8X7WgVaWriFl5IJhkVSS,"0,605","0,933",11,"-5,051",0,"0,06","0,000399",0,"0,106","0,402","101,07",207133,4,"36,74254",10,0,1
Men In Black,Forever The Sickest Kids,spotify:track:52d1CVjEhfJF3xf8Y1dr3C,"0,698","0,859",5,"-5,45",0,"0,0976","0,0051",0,"0,128","0,678","111,045",185800,4,"33,08447",10,0,1
Merciless Onslaught,Metal Church,spotify:track:05g88rY76FUxXlTMmCEk8V,"0,279","0,966",8,"-14,235",0,"0,0568","0,000546","0,783","0,0694","0,141","147,957",176000,4,"40,88873",6,0,1
Messa da Requiem. Agnus Dei: Agnus Dei - soprano/mezzo soprano/chorus,Giuseppe Verdi,spotify:track:7igPPe9KswPmFeNFwFqj8C,"0,201","0,00536",0,"-38,917",1,"0,0498","0,947","0,0869","0,126","0,0679","79,311",275400,3,"88,56364",9,0,1
Message Horn's Enchanting Echo,Daemonia Nymphe,spotify:track:32MUHfMmhX9qNmNw1MawUb,"0,252","0,111",0,"-15,312",0,"0,0368","0,981","0,516","0,116","0,23","95,929",137520,4,"57,71955",7,0,1
Metal Army March,Witchtrap,spotify:track:1S0gaD9ikgSVPF1NQ60aS6,"0,469","0,894",4,"-8,321",1,"0,0843","0,0676","0,188","0,0765","0,326","96,906",446560,4,"41,58398",14,0,1
Metal Firecracker,Lucinda Williams,spotify:track:2a0L5f7Xr9ESaf17EIDvE8,"0,585","0,656",0,"-7,289",1,"0,038","0,00522",0,"0,0774","0,717","123,531",209653,4,"56,64349",9,0,1
Metal Firecracker - WXPN Live At The World Café,Lucinda Williams,spotify:track:5M3cWmgUE71Wdsu9ar1qT8,"0,569","0,702",0,"-7,184",1,"0,0315","0,127","2,53E-06","0,64","0,543","122,204",219573,4,"101,49479",9,0,1
Metal Heart,Cat Power,spotify:track:4i9FUNliymlNGvGsvTZU44,"0,449","0,418",4,"-8,935",0,"0,0294","0,791","0,000767","0,122","0,232","119,273",234920,4,"50,2888",8,0,1
Metál Lidérc: Metál nénike,Irigy Honaljmirigy,spotify:track:77MtYIJ010NNZf9GCymIOY,"0,618","0,785",11,"-6,937",1,"0,109","0,116","4,28E-06","0,0862","0,826","157,831",201760,4,"40,80373",11,0,1
Metal Postcard - John Peel Session,Siouxsie and the Banshees,spotify:track:1gKpqF1Z8ef80bPPmcipbk,"0,564","0,836",0,"-7,011",1,"0,14","0,00387","0,00279","0,107","0,442","116,721",213293,4,"24,21061",11,0,1
Mighty Disco King - Radio Mix,Megastylez,spotify:track:0XAWlUKcOzBb3mYDbENYnL,"0,643","0,801",4,"-7,774",0,"0,0356","0,023","0,613","0,343","0,762","143,99",206000,4,"32,12268",10,0,1
Misery Business,Paramore,spotify:track:6SpLc7EXZIPpy0sVko0aoU,"0,517","0,906",1,"-3,677",1,"0,0735","0,00272","9,26E-06","0,113","0,731","172,977",211520,4,"25,39745",8,1,1
Miss Murder,AFI,spotify:track:0Ti2dlF2xLjXblvdU5fCxM,"0,308","0,873",8,"-4,542",1,"0,0533","0,00022","0,000729","0,0974","0,686","143,519",206587,4,"52,81161",7,1,1
Mississippi Girl,Faith Hill,spotify:track:79YeQbd1p7MsuT7wHQLRYY,"0,499","0,765",9,"-4,148",1,"0,0521","0,113",0,"0,0509","0,665","83,916",232707,4,"27,97209",11,1,1
Mistletoe,Colbie Caillat,spotify:track:4BveoHoGwzJHuWn7TRtRrx,"0,573","0,452",11,"-8,219",1,"0,0279","0,0431",0,"0,111","0,314","125,991",230440,4,"46,85225",13,1,1
Mockingbird,Eminem,spotify:track:561jH07mF1jHuk7KlaeF0s,"0,637","0,678",0,"-3,798",1,"0,266","0,209",0,"0,156","0,254","84,039",250760,4,"23,25917",13,1,1
Money For Fish (And Your Chips For Free),Hellfish,spotify:track:12tlbcm1mXoDEwxGfwR1QX,"0,666","0,828",3,"-7,599",1,"0,0788","0,00602","0,71","0,643","0,221","134,131",344976,4,"31,72338",12,0,1
Money To Blow,Birdman Featuring Lil Wayne & Drake,spotify:track:4gaz3uvhKgO078XcdzyPsl,"0,708","0,578",6,"-8,686",1,"0,0631","0,0095",0,"0,353","0,696","133,03",258587,4,"28,54212",12,1,1
Montego Bay Spleen,St Germain,spotify:track:38LpbjQx5XAA95pb7AGRnE,"0,705","0,649",11,"-7,742",0,"0,0651","0,375","0,0102","0,099","0,74","143,625",385677,4,"28,43605",15,0,1
Moonstruck,Lalu,spotify:track:7AktiDkh9TUPdkaPIit57d,"0,138","0,91",6,"-5,869",0,"0,146","0,000137","0,00534","0,135","0,076","183,828",261387,4,"47,43733",16,0,1
Morseton 2.0 (Elektro Pop Cut),Heiko & Maiko,spotify:track:02yLzMazdCqRGUDcW1cbxC,"0,924","0,629",0,"-6,753",1,"0,074","0,00401","0,805","0,0484","0,543","130,004",202284,4,"34,72338",8,0,1
Mouth Of Ghosts,The Dillinger Escape Plan,spotify:track:0Le202Yj1zphNm3QyfN1sB,"0,279","0,901",1,"-7,052",1,"0,0557","0,000529","0,118","0,37","0,268","119,95",409827,4,"47,32667",13,0,1
Move Along,The All-American Rejects,spotify:track:2l57cfmCnOkwNX1tky02n1,"0,518","0,916",3,"-3,858",1,"0,0454","0,000148",0,"0,291","0,646","109,864",238880,4,"19,81215",10,1,1
Move Shake Drop,DJ Laz Featuring Flo Rida & Casely,spotify:track:3rZ4v2IOSbJj5SRq3eoSox,"0,806","0,868",7,"-3,684",1,"0,0794","0,00493",0,"0,157","0,597","127,938",190573,4,"53,53277",9,1,1
Mozart / Arr Grieg: Piano Sonata No. 16 in C Major. K. 545: I. Allegro (Arr. Grieg for 2 Pianos) [Live],Wolfgang Amadeus Mozart,spotify:track:6LKsT6X9BxMK8ePCDNRLal,"0,401","0,14",0,"-22,696",1,"0,0338","0,99","0,929","0,078","0,326","130,037",283213,4,"35,20385",19,0,1
Mr. Brightside,The Killers,spotify:track:7oK9VyNzrYvRFo7nQEYkWN,"0,356","0,924",1,"-3,74",1,"0,0808","0,00101",0,"0,0953","0,232","148,017",222587,4,"32,67887",8,1,1
Mr. Carter,Lil Wayne Featuring Jay-Z,spotify:track:2tQM1BUrXp2kqOM6mN11TC,"0,486","0,71",7,"-6,287",1,"0,363","0,0445",0,"0,35","0,472","170,86",316267,4,"20,01532",15,1,1
Mr. Mom,Lonestar,spotify:track:0jSIovJtKxEXH6vI4oRx7I,"0,505","0,842",10,"-3,316",1,"0,0475","0,0576",0,"0,111","0,671","172,136",208693,4,"18,50444",10,1,1
Mustang Nismo,Brian Tyler,spotify:track:1KFg8BWCMwBRmDbEUdorty,"0,647","0,666",9,"-7,514",1,"0,0758","0,000402","0,711","0,117","0,299","99,986",143947,4,"75,57142",6,0,1
My Band,D12,spotify:track:4XHQyvbrBsQaaBUW1VvmsL,"0,848","0,854",6,"-3,305",0,"0,0845","0,47","2,29E-06","0,106","0,876","120,024",298773,4,"33,02932",15,1,1
My Girl Hates My Heroin,The Stooges,spotify:track:6Od3VagypWdUBrDnLMx8d0,"0,168","0,596",9,"-13,892",1,"0,0469","0,582","0,11","0,594","0,493","145,902",253507,4,"27,11679",9,0,1
My Life,The Game Featuring Lil Wayne,spotify:track:4GXH9A6fzuE0MNtqtzjhLg,"0,673","0,766",11,"-5,018",1,"0,349","0,0724",0,"0,0563","0,382","148,113",320893,4,"28,68812",12,1,1
My Life Would Suck Without You,Glee Cast,spotify:track:0UrheRSNBXBiZgudI7tVQ2,"0,471","0,663",9,"-6,284",1,"0,0348","0,0177",0,"0,0801","0,449","145,078",211800,4,"42,53785",8,1,1
My Love Goes On And On,Chris Cagle,spotify:track:7apaBXGNnhJ5iSGjmtVP7t,"0,577","0,932",6,"-6,137",1,"0,0593","0,352",0,"0,0609","0,92","161,949",182867,4,"40,01974",10,1,1
My Sister,Reba McEntire,spotify:track:21gIIm2pGR0VK36gLVvY26,"0,56","0,614",2,"-8,538",1,"0,0418","0,0598","5,25E-06","0,112","0,526","187,954",239640,4,"49,8278",10,1,1
My Way,Limp Bizkit,spotify:track:2gSVKxPDww9Eep5rdvtdem,"0,576","0,864",6,"-3,981",1,"0,0462","0,02","1,68E-06","0,683","0,609","97,225",272973,4,"62,47095",9,1,1
My Will Be Done,Unearth,spotify:track:76u2aab2a33Ohs7dOKoUOa,"0,219","0,921",7,"-5,663",1,"0,0787","1,37E-05","0,0515","0,123","0,535","166,307",217133,4,"36,19929",13,0,1
N.Y.C.,Easy Mo Bee,spotify:track:6fDUxP6x8iNxua9J00gzzx,"0,566","0,933",6,"-3,405",0,"0,396","0,016",0,"0,291","0,489","75,88",307827,3,"92,84037",10,0,1
Na Mohabbat Na Dosti (Waqt Rukta Nahin Kisi Ke Liye) - Phir Aayee Barsaat / Soundtrack Version,Jagjit Singh,spotify:track:6ni7w5q6Et96s4vBqbXLfL,"0,537","0,526",10,"-11,005",1,"0,0278","0,508","0,000571","0,83","0,594","98,155",309200,4,"45,66119",10,0,1
Nattoppet,Detektivbyrån,spotify:track:1rH72YcWHiBndW2cDMMtWg,"0,263","0,674",9,"-8,337",0,"0,0441","0,345","0,594","0,0664","0,23","157,937",200613,4,"25,68262",8,0,1
Necta (Butterfly),Sashamon,spotify:track:2ZUjks7eu5jmj2qnWLm8qm,"0,887","0,528",7,"-7,59",1,"0,0862","0,107","0,00158","0,0613","0,729","144,118",305987,4,"32,50794",11,0,1
Neva Eva,Trillville,spotify:track:6QwwsJC57SitPcWuyEpuwd,"0,777","0,81",7,"-4,968",1,"0,0462","0,0192",0,"0,0861","0,787","78,021",276320,4,"41,99645",13,1,1
Never Alone - Original Mix,Al Storm,spotify:track:7xeFtghb5Eg1A7e30nF1HX,"0,46","0,992",5,"-2,9",0,"0,0573","4,13E-05","0,00294","0,0638","0,63","173,959",244138,4,"44,16682",13,0,1
Never Scared,Bone Crusher Featuring Killer Mike & T.I.,spotify:track:4kmIO0yPq92dXtKCL28RfC,"0,586","0,927",11,"-4,077",0,"0,194","0,00924","1,85E-06","0,344","0,528","73,023",316133,4,"27,20698",16,1,1
Never Wanted Nothing More,Kenny Chesney,spotify:track:2q49JWdTqa951SdCXZW44g,"0,528","0,742",7,"-7,044",1,"0,0526","0,0412","1,99E-05","0,236","0,746","177,842",207720,4,"21,1097",11,1,1
Neverland,Avantasia,spotify:track:3cltha6ZPutKM8YmRBBb9L,"0,579","0,914",1,"-6,253",0,"0,0383","9,84E-05","0,000901","0,153","0,504","101,169",300360,4,"32,00299",14,0,1
New Day,Patti LaBelle,spotify:track:3uxXquDyiqlkXNchJYQjge,"0,742","0,477",1,"-4,403",1,"0,0379","0,0722","5,84E-06","0,0911","0,594","95,19",199840,4,"20,39367",12,1,1
New Divide,Linkin Park,spotify:track:6Wx88Mv6b9ofjKMKkdwOJd,"0,493","0,808",5,"-3,365",0,"0,0362","0,000235",0,"0,0983","0,38","117,971",268613,4,"19,85766",12,1,1
Nin-com-pop - Two Lone Swordsmen - Sampler Version,Lali Puna,spotify:track:6VVvxfr9thHNyd61X0FNAV,"0,726","0,294",4,"-14,451",0,"0,0472","0,595","0,717","0,0385","0,185","125,712",206733,4,"29,71117",12,0,1
No Cigar,Millencolin,spotify:track:3XSX8AICldLHwxnONB4NLW,"0,383","0,986",9,"-2,796",1,"0,0617","0,000287",0,"0,179","0,578","157,871",163227,4,"19,36855",7,0,1
No Letting Go,Wayne Wonder,spotify:track:5dWfl2PBpKHpBVdz95wxK1,"0,495","0,819",5,"-5,656",0,"0,0444","0,0479","0,000215","0,177","0,318","100,213",202013,4,"39,11311",7,1,1
No More Drama,Mary J. Blige,spotify:track:7GCE5mQQsyqswYbEkCieK5,"0,623","0,828",6,"-6,265",0,"0,212","0,509","7,77E-06","0,0946","0,592","97,926",248320,4,"40,53372",8,1,1
No Room For Squares - Alternate Take / Remastered 2000 / Rudy Van Gelder Edition,Hank Mobley,spotify:track:4bQPKZ32HHu7K59y5mnOgh,"0,558","0,755",5,"-7,799",0,"0,0778","0,647","0,00235","0,271","0,825","125,782",405867,4,"31,55364",19,0,1
Nocturnal,The Black Dahlia Murder,spotify:track:0b01eiSseb2nvVa9izc2rJ,"0,302","0,984",1,"-3,142",1,"0,125","0,000101","2,91E-06","0,701","0,165","100,723",192933,3,"35,96933",10,0,1
Norsk Black Metal,Red Warszawa,spotify:track:5HGuqnaIQc9cuYRGatqUu9,"0,632","0,923",9,"-6,102",0,"0,0978","0,000656","0,000582","0,0558","0,618","120,082",136975,4,"40,69591",5,0,1
Not Nineteen Forever,Courteeners,spotify:track:1bSkRvS1uWHI1QL0aJbvyC,"0,402","0,92",2,"-2,944",1,"0,0408","0,000174",0,"0,0807","0,297","139,793",243973,4,"150,0781",6,0,1
Not Today,Mary J. Blige Featuring Eve,spotify:track:1tWgwttq1I2RlcJFN1dfNh,"0,907","0,628",10,"-2,551",0,"0,0796","0,448","1,32E-06","0,0423","0,902","94,027",253867,4,"29,4249",13,1,1
Nothin' To Die For,Tim McGraw,spotify:track:3lRSz6HujrSy9b3LXg2Kq9,"0,481","0,786",10,"-5,654",1,"0,0288","0,0538",0,"0,0759","0,389","153,105",253640,4,"19,65701",11,1,1
Nothing Else Matters,Carl Henry,spotify:track:19vcAPfKWO8S7RyX5hEBFn,"0,6","0,455",1,"-7,676",0,"0,0642","0,0909",0,"0,133","0,591","77,091",219253,4,"25,16319",11,0,1
Notorious B.I.G.,The Notorious B.I.G. Featuring Puff Daddy & Lil' Kim,spotify:track:5ByAIlEEnxYdvpnezg7HTX,"0,889","0,816",9,"-4,67",1,"0,247","0,472",0,"0,204","0,777","96,056",302693,4,"19,67192",11,1,1
Notorious Thugs,Scary Kids Scaring Kids,spotify:track:6BjA89sjpmQyvcWBQSZQGY,"0,664","0,761",4,"-5,809",0,"0,07","0,015",0,"0,618","0,345","129,939",443080,4,"24,17369",19,0,1
Notte D'Amore Con Te,A Touch Of Class,spotify:track:7elKAMubTOQBZn9ykS99ZO,"0,774","0,822",9,"-7,487",0,"0,0512","0,0352","1,92E-06","0,0795","0,535","132,084",245203,4,"50,03385",11,0,1
Now Night Her Course Began,Sephiroth,spotify:track:2uK3MyZTClTtjMaisrbLYE,"0,0609","0,241",8,"-20,051",1,"0,0399","0,688","0,86","0,107","0,0375","64,138",543560,4,"41,05025",27,0,1
Nude,Radiohead,spotify:track:5k7VKj1Xwy5DjO4B0PdAOb,"0,537","0,342",4,"-9,785",1,"0,0338","0,833","0,6","0,0856","0,156","128,331",255387,3,"40,58623",10,1,1
Numb,Linkin Park,spotify:track:2nLtzopw4rPReszdYBJU6h,"0,496","0,863",9,"-4,153",1,"0,0381","0,0046",0,"0,639","0,243","110,018",185587,4,"52,77931",6,1,1
Number One,R. Kelly Featuring Keri Hilson,spotify:track:5nB5bek72WORC5jegCIPNk,"0,65","0,813",0,"-4,673",1,"0,112","0,228",0,"0,18","0,576","136,796",260867,4,"48,46709",10,1,1
O Gladsome Radience (kiev-pechersk Chant),Kiev Theological Academy & Seminary choir,spotify:track:5hVhG3zOH1IUHiWb6c9MvO,"0,105","0,0694",8,"-23,635",0,"0,0393","0,992","0,0583","0,0938","0,0362","90,915",442053,3,"58,37173",20,0,1
O2,ORANGE RANGE,spotify:track:3vCqZxrmAmYIFYWSEAKltj,"0,51","0,946",9,"-3,569",0,"0,0848","0,00444",0,"0,126","0,811","170,07",237173,4,"23,54543",11,0,1
ObZen,Meshuggah,spotify:track:4PHppm7v48ys7YrVelKSYq,"0,149","0,999",5,"-4,225",1,"0,114","3,17E-06","0,91","0,518","0,322","85,03",264413,4,"45,46376",11,0,1
Occult Glider,Jazkamer,spotify:track:2Q4VI3YbXvqzq22dWmPkp8,"0,168","0,808",7,"-4,563",0,"0,108","0,0329","0,964","0,331","0,0209","91,269",745600,3,"76,55211",28,0,1
Offering Chant - Unplugged,Lama Gyurme,spotify:track:169rPv0jBiT1Q0r2srVwiG,"0,467","0,102",1,"-14,601",1,"0,0328","0,984","0,000266","0,118","0,272","114,157",315400,4,"53,20646",10,0,1
Offerrök,Fejd,spotify:track:0iKKePvWWbU9hP5VqWBn7I,"0,507","0,932",2,"-4,376",1,"0,0398","0,0107","0,000918","0,0382","0,263","107,96",339200,4,"35,2483",15,0,1
Oklahoma,Billy Gilman,spotify:track:2TIzsX5IvHW2ppG5PD7Qma,"0,42","0,268",1,"-10,217",1,"0,0332","0,484",0,"0,0892","0,27","138,595",244000,4,"44,34768",11,1,1
Om Namo Narayana Karna Ranjani K.Chappu Ambujam Krishna,Sudha Ragunathan,spotify:track:4N5jef6tQn5wg8pjxQ2BBd,"0,522","0,328",1,"-13,715",1,"0,0394","0,944","0,0885","0,106","0,727","155,673",382200,5,"166,1522",9,0,1
On Fire,Lil Wayne,spotify:track:50mX6QmpQX4cCsRYJ9fGM3,"0,626","0,866",11,"-4,065",0,"0,0408","0,00316","0,000364","0,171","0,545","132,031",248240,4,"29,76757",13,1,1
On Fire,Lloyd Banks,spotify:track:0B2ZuTLZnWQ6gz8RlNwBu1,"0,759","0,825",8,"-4,289",1,"0,22","0,0923","0,00057","0,24","0,429","94,857",187280,4,"74,85128",9,1,1
On The Hotline,Pretty Ricky,spotify:track:1zyqZONW985Cs4osz9wlsu,"0,704","0,854",10,"-5,477",0,"0,183","0,0185",0,"0,148","0,688","92,988",242587,4,"41,51106",10,1,1
On the River,Nigel Eaton,spotify:track:35MdvfWnGUK25u0FSe72kd,"0,444","0,384",9,"-15,618",0,"0,0377","0,782","0,961","0,0712","0,258","92,891",257173,3,"49,00916",12,0,1
One More Time,Daft Punk,spotify:track:0DiWol3AO6WpXZgp0goxAV,"0,611","0,697",2,"-8,618",1,"0,133","0,0193",0,"0,332","0,476","122,752",320357,4,"58,19603",14,1,1
One Song Glory,Adam Pascal,spotify:track:6Bp80mBzCSf3XAy31Qo7fA,"0,648","0,475",6,"-7,301",1,"0,118","0,201",0,"0,127","0,267","143,599",166840,4,"34,80108",8,0,1
One Thing,Finger Eleven,spotify:track:2BepFzUWfczDk68DXj10w3,"0,588","0,555",1,"-9,401",1,"0,0334","0,447",0,"0,0806","0,445","151,991",279573,4,"25,8805",13,1,1
One Time,Justin Bieber,spotify:track:6eDApnV9Jdb1nYahOlbbUh,"0,691","0,853",1,"-2,528",0,"0,0372","0,0631","7,13E-05","0,082","0,762","145,999",215867,4,"21,48442",13,1,1
Only Time,Enya,spotify:track:6FLwmdmW77N1Pxb1aWsZmO,"0,418","0,249",3,"-13,744",1,"0,0301","0,841","0,661","0,112","0,213","82,803",218547,4,"33,61878",9,1,1
Only You Can Love Me This Way,Keith Urban,spotify:track:1ddEJFVOCOjNqh19FTQAsX,"0,566","0,429",2,"-9,478",1,"0,0286","0,457","3,38E-05","0,173","0,325","147,957",247680,4,"55,41528",11,1,1
Open House,Guru,spotify:track:2nIQLI6m0qgjuZ6eO3f7r3,"0,744","0,739",4,"-6,272",0,"0,307","0,119",0,"0,106","0,678","79,245",185582,4,"28,99861",8,0,1
Opus 17 (Don't You Worry 'Bout Me) - 2006 Remaster,Frankie Valli & The Four Seasons,spotify:track:26C0PwEYOoEuXtNw6fwZIv,"0,775","0,698",11,"-9,1",1,"0,0427","0,399",0,"0,319","0,924","121,919",153320,4,"16,79992",9,0,1
Ora,Ludovico Einaudi,spotify:track:2aUUsj6puY14yvfbSyM6Jj,"0,231","0,124",10,"-26,448",1,"0,0557","0,963","0,883","0,0859","0,0514","129,758",477000,4,"129,95233",13,0,1
Ordinary People,John Legend,spotify:track:2ZA4uMlSZjaoWGFqP1tsLI,"0,469","0,132",10,"-14,001",1,"0,0807","0,929",0,"0,0873","0,36","67,011",281467,3,"23,73524",11,1,1
Our Song,Taylor Swift,spotify:track:15DeqWWQB4dcEWzJg15VrN,"0,668","0,672",2,"-4,931",1,"0,0303","0,111",0,"0,329","0,539","89,011",201107,4,"25,73794",9,1,1
Out Here Grindin,"DJ Khaled Feat. Akon, Plies, Young Jeezy, Rick Ross, Ace Hood, Trick Daddy & Lil' Boosie",spotify:track:61RnPNHdba0aB7Itq2qCut,"0,646","0,829",6,"-1,953",0,"0,147","0,0119",0,"0,145","0,344","175,972",263133,4,"59,70245",14,1,1
Over You,Daughtry,spotify:track:7mXmxXLAnsvXKt4Q37KoMI,"0,423","0,922",3,"-2,602",1,"0,0411","0,017",0,"0,102","0,567","156,063",204853,4,"23,03406",11,1,1
Overdriver,Joe Satriani,spotify:track:36HslbqwAK3jf21gGe313T,"0,464","0,9",4,"-5,701",0,"0,0369","0,00246","0,905","0,167","0,71","81,991",305187,4,"24,27857",20,0,1
Oxygen Corrosion,Insect Warfare,spotify:track:0pbqL0YsmbwdzRdEVRg7bK,"0,222","0,994",1,"-5,394",1,"0,125","0,000107","0,000408","0,181","0,0247","66,222",53453,3,0,2,0,1
P.I.M.P.,50 Cent,spotify:track:2D1hlMwWWXpkc3CZJ5U351,"0,7","0,758",10,"-3,012",0,"0,342","0,0444","1,3E-05","0,0401","0,889","78,693",249467,4,"24,60842",11,1,1
Paagal Tujhe Mein,Babul Supriyo,spotify:track:2avgnzfTL4xo3r9SnBxG9p,"0,58","0,551",9,"-6,659",0,"0,0459","0,00897","8,67E-05","0,0444","0,533","170,008",351973,4,"23,33851",18,0,1
Pachchadanamey,Hariharan,spotify:track:49nQCpklrhXuaK5s1TQwOl,"0,538","0,487",1,"-13,105",0,"0,0643","0,409","0,00016","0,394","0,521","175,925",357947,4,"34,78642",21,0,1
Parasitic,Psyclon Nine,spotify:track:5tfVH7jQWJEdwUGO9rfRWv,"0,589","0,851",6,"-11,285",1,"0,0587","0,00208","0,642","0,0961","0,256","108,002",293053,4,"37,26237",13,0,1
Parks on Fire,Trifonic,spotify:track:44VAp0xmmV3DVoIe3Hs7V1,"0,483","0,617",10,"-8,464",0,"0,0466","0,147","0,528","0,21","0,203","167,823",443173,3,"18,11225",15,0,1
