dataset_of_10s_track,dataset_of_10s_artist,dataset_of_10s_uri,dataset_of_10s_danceability,dataset_of_10s_energy,dataset_of_10s_key,dataset_of_10s_loudness,dataset_of_10s_mode,dataset_of_10s_speechiness,dataset_of_10s_acousticness,dataset_of_10s_instrumentalness,dataset_of_10s_liveness,dataset_of_10s_valence,dataset_of_10s_tempo,dataset_of_10s_duration_ms,dataset_of_10s_time_signature,dataset_of_10s_chorus_hit,dataset_of_10s_sections,dataset_of_10s_target,dataset_of_10s_id_ano
Love in the Cemetery,Lord Kitchener,spotify:track:35lw3Neh7Tdb6cOM8bxbHa,"0,551","0,618",7,"-11,204",1,"0,0698","0,797",0,"0,126","0,963","99,088",209853,4,"86,57835",10,0,2
Love Me,Lil Wayne Featuring Drake & Future,spotify:track:7tGlzXJv6GD5e5qlu5YmDg,"0,674","0,608",8,"-6,628",0,"0,0334","0,0119",0,"0,103","0,464","124,952",253440,4,"56,10088",12,1,2
Love Me Harder,Ariana Grande & The Weeknd,spotify:track:6Q4JJnjX00q8O10OliHhjS,"0,448","0,71",1,"-5,095",0,"0,0578","0,196",0,"0,638","0,273","104,024",83785,4,"28,8336",4,1,2
Love Me Like Rock and Roll,Katie Noel,spotify:track:4zO7Nn26sIhg7pClNwQSwx,"0,505","0,61",11,"-7,019",1,"0,0446","0,00663","1,99E-06","0,104","0,273","147,896",163749,4,"19,49234",7,0,2
Love Runs Out,OneRepublic,spotify:track:5BJSZocnCeSNeYMj3iVqM7,"0,719","0,935",7,"-3,752",1,"0,0589","0,167",0,"0,0973","0,738","120,022",224227,4,"40,34864",11,1,2
Love Someone,Lukas Graham,spotify:track:2JqnpexlO9dmvjUMCaLCLJ,"0,55","0,415",9,"-6,557",0,"0,052","0,161",0,"0,108","0,274","172,065",205463,4,"44,89147",9,1,2
Love The Way You Lie,Eminem Featuring Rihanna,spotify:track:15JINEqzVMv3SvJTAXAKED,"0,749","0,925",10,"-5,034",1,"0,227","0,241",0,"0,52","0,641","86,989",263373,4,"100,10832",6,1,2
Love You Like That,Canaan Smith,spotify:track:2QVzUws1l5mzZ4v46tGHrC,"0,559","0,766",11,"-5,056",1,"0,0295","0,0107","6,98E-05","0,194","0,723","145,26",203053,4,"29,46957",7,1,2
Love Yourself,Justin Bieber,spotify:track:5SlE0MZyLHZwUMvGROYJRl,"0,803","0,367",4,"-10,091",1,"0,317","0,851",0,"0,255","0,539","100,171",234933,4,"23,7485",12,1,2
Loved,Fresh Life Worship,spotify:track:5tfBKFnL5bhyOqKNeHoQc9,"0,46","0,256",5,"-9,276",1,"0,0393","0,715",0,"0,353","0,288","152,985",194227,4,"25,96778",9,0,2
LoveHate Thing,Wale Featuring Sam Dew,spotify:track:6kx16R0LMAyoXDvGqddZFy,"0,736","0,691",8,"-6,118",1,"0,169","0,0771",0,"0,0422","0,18","99,954",267400,4,"20,44832",14,1,2
Lucid Dreams,Juice WRLD,spotify:track:285pBltuF7vW8TeWk8hdRR,"0,511","0,566",6,"-7,23",0,"0,2","0,349",0,"0,34","0,218","83,903",239836,4,"70,23318",10,1,2
Ma Lo,Tiwa Savage,spotify:track:6U9jxxdQ6TNzjshIpwWMTf,"0,788","0,721",11,"-4,577",1,"0,152","0,424","2,86E-06","0,0897","0,653","105,23",182857,4,"48,87935",9,0,2
Maimed to Beg,Cerebral Fix,spotify:track:3Cug9f7ntU6bAYDa84vsaX,"0,168","0,853",4,"-10,384",1,"0,0562","6,03E-06","0,374","0,376","0,564","81,607",179400,4,"60,50276",5,0,2
Make It Sweet,Old Dominion,spotify:track:23vpjrt7G0ERE2L95dyxdI,"0,424","0,837",7,"-4,453",1,"0,0472","0,0373",0,"0,0665","0,555","180,166",187000,4,"34,04844",13,1,2
Make Love,Gucci Mane & Nicki Minaj,spotify:track:2jIT1TfSIjVik7Qu1B6P5h,"0,972","0,563",11,"-6,983",1,"0,156","0,00528","0,00257","0,111","0,217","129,984",300160,4,"76,75199",10,1,2
Make Me (Cry),Noah Cyrus Featuring Labrinth,spotify:track:2BrzlUj1u1CtvaJDGIKpsP,"0,588","0,471",0,"-7,287",1,"0,0577","0,592","0,00146","0,0733","0,209","152,881",242081,4,"35,4352",13,1,2
Make Me Move,Culture Code,spotify:track:4DHRbvvQyC3mBa3Y0JNl4n,"0,541","0,65",8,"-4,665",0,"0,0414","0,211","0,000128","0,1","0,356","95,019",197053,4,"47,69852",7,0,2
Make Me Proud,Drake Featuring Nicki Minaj,spotify:track:7yfg0Eer6UZZt5tZ1XdsWz,"0,684","0,486",1,"-10,155",1,"0,132","0,00268","0,000148","0,157","0,355","131,913",219893,4,"57,42572",10,1,2
Malibu,Miley Cyrus,spotify:track:1UZOjK1BwmwWU14Erba9CZ,"0,573","0,781",8,"-6,406",1,"0,0555","0,0767","2,64E-05","0,0813","0,343","139,934",231907,4,"49,39555",13,1,2
Mama's Song,Carrie Underwood,spotify:track:0m8Ta268d1kBBG7lxMyWqa,"0,341","0,659",2,"-5,419",1,"0,0357","0,442",0,"0,096","0,269","79,987",240240,4,"25,29826",14,1,2
Marry Poppin,Joey Trap,spotify:track:4Efj3xq7pQkq2o77vBSru3,"0,894","0,559",0,"-9,577",1,"0,366","0,0347",0,"0,0936","0,331","81,991",82200,4,"11,77365",3,0,2
Martians Vs Goblins,"Game Featuring Lil Wayne & Tyler, The Creator",spotify:track:1UIcqXAA24eg76EFWViwr5,"0,476","0,81",4,"-3,414",0,"0,265","0,0803",0,"0,568","0,642","83,309",228827,4,"46,05079",11,1,2
Mask Off,Future,spotify:track:0VgkVdmE4gld66l8iyGjgx,"0,833","0,434",2,"-8,795",1,"0,431","0,0102","0,0219","0,165","0,281","150,062",204600,4,"37,63526",10,1,2
Maximize,Amaranthe,spotify:track:2nBSGsHuADGZkXYTBFkxAV,"0,508","0,974",7,"-5,632",1,"0,0742","5,82E-05","2,01E-05","0,0626","0,411","134,91",190107,4,"39,49476",10,0,2
Maze of Martyr (Official Dominator 2017 anthem) - Radio Edit,Dj Mad Dog,spotify:track:1hW21b9IQeETvRqMwnn2F7,"0,32","0,99",1,"-2,454",1,"0,344","0,00902","0,00032","0,107","0,0424","178,107",232541,4,"41,48721",14,0,2
Mc Koringa -Trilha Sonora - Remixed - DJ Wagner Santos,MC Koringa,spotify:track:6mNcDVRg9HhPANdH0za5wV,"0,81","0,688",11,"-7,57",0,"0,0716","0,233","7,11E-05","0,111","0,96","131,991",249591,4,"27,38447",11,0,2
Me And My Broken Heart,Rixton,spotify:track:1oew3nFNY3vMacJAsvry0S,"0,545","0,783",5,"-4,261",0,"0,0345","0,00489",0,"0,132","0,551","174,084",193733,4,"24,53279",8,1,2
Meathead,Story Of The Year,spotify:track:2m9xNQgsLhuxuvFNww3ebA,"0,41","0,977",5,"-4,128",0,"0,116","0,000269","6,16E-05","0,0867","0,532","104,943",145387,4,"61,30793",5,0,2
Medicine Man,The Hush Sound,spotify:track:30QuaYDgh2kWsM0Xt2ZaRd,"0,672","0,643",2,"-5,617",1,"0,0285","0,00647","0,000203","0,0765","0,525","95,018",201240,4,"16,25562",8,0,2
Méditation grisâtre,Nocturnal Depression,spotify:track:3oDxsK0LIul2NCoa9zslXl,"0,246","0,683",7,"-4,458",0,"0,0469","0,000211","0,488","0,085","0,126","128,035",455837,4,"67,41279",14,0,2
Meet Billy - Live,Genetic Control,spotify:track:5P8aqn5Nd9yksSTCrI7ext,"0,28","0,9",3,"-8,375",0,"0,0554","0,000106","1,07E-06","0,474","0,49","95,092",259520,4,"27,86171",12,0,2
Meet Me Halfway,The Black Eyed Peas,spotify:track:0xfpx7AiwgSKEtjotea2L6,"0,798","0,629",11,"-6,857",0,"0,0735","0,00474","2,17E-05","0,324","0,4",130,284373,4,"30,48537",14,1,2
MEGATRON,Nicki Minaj,spotify:track:1ZDmxwg7Lywlx68b7SsJjj,"0,893","0,641",1,"-3,051",1,"0,272","0,128","8,06E-05","0,086","0,771","94,017",190747,4,"33,06955",11,1,2
Memories,David Guetta Featuring Kid Cudi,spotify:track:4dTaAiV9xFFCxnPur9c9yL,"0,544","0,87",8,"-6,103",1,"0,26","0,0015","2,8E-06","0,246","0,502","129,984",210093,4,"30,47888",8,1,2
Memories Back Then,"Hustle Gang Featuring T.I., B.o.B, Kendrick Lamar & Kris Stephens",spotify:track:0A2lJqfi04TKDTJYoKBxa9,"0,796","0,504",2,"-10,989",0,"0,0524","0,115",0,"0,136","0,221","130,01",304320,4,"45,60194",20,1,2
Merry Christmas. Baby,Joe Bonamassa,spotify:track:4kk62PnXUDSk5ma7OMX4Au,"0,318","0,621",2,"-7,84",1,"0,0332","0,14","0,012","0,481","0,386","171,338",288348,3,"53,75245",18,0,2
Metal Dome,Emerald Sun,spotify:track:5ove7bNA69vBijWzw9Qs5K,"0,49","0,879",4,"-2,298",1,"0,0464","0,00454",0,"0,324","0,34","77,003",352079,4,"35,42695",11,0,2
Metal Drums (Regis remix),Black Asteroid,spotify:track:5lKanl4BUzp8aPeupaVrYY,"0,737","0,946",4,"-10,518",0,"0,0484","0,00121","0,803","0,872","0,0382","129,995",243844,4,"33,25455",10,0,2
Metal Gods - Live from Battle Cry,Judas Priest,spotify:track:5K7htogsrZexso8RB1z0U7,"0,378","0,891",10,"-4,735",1,"0,0428","1,03E-05","0,0136","0,777","0,14","96,105",253867,4,"48,45906",11,0,2
Metal Health (Bang Your Head),The Neptune Power Federation,spotify:track:1vdde6Yd0nxp1Uie5ooLhs,"0,557","0,726",2,"-5,387",1,"0,0499","0,0171","0,00115","0,12","0,404","120,261",309076,4,"57,97785",13,0,2
Metal Is for Everyone,Freedom Call,spotify:track:5qKymwS7ymNUCRimGhiQkm,"0,35","0,967",11,"-3,388",1,"0,1","0,000153","0,117","0,258","0,461","153,656",292147,4,"25,50615",9,0,2
Metal Opus 1 C#m,Golden Resurrection,spotify:track:6W3Xaav5fVlsYACoB9HzV5,"0,158","0,872",9,"-7,15",1,"0,05","8,1E-05","0,942","0,132","0,5","159,915",261733,4,"39,22244",12,0,2
Metal Tribes,Panzerchrist,spotify:track:0fI8yFkugOJAui29uYh41I,"0,198","0,952",2,"-4,39",1,"0,132",0,"0,816","0,057","0,126","103,453",298133,3,"28,66693",14,0,2
Metal Works - Original Mix,PØLI,spotify:track:6YjvYK5C9gEdutoisZc7Io,"0,62","0,971",1,"-4,819",1,"0,0616","0,000644","0,78","0,177","0,483","134,988",355556,5,"86,22886",13,0,2
Mi Último Deseo,Banda Los Recoditos,spotify:track:01ksPzu3Bw8Lsf9o6xIk8C,"0,844","0,639",11,"-4,461",0,"0,0437","0,62",0,"0,46","0,974","121,033",163560,3,"54,26862",8,0,2
Midnight Blues,Joe Bonamassa,spotify:track:42eYrx1d5RFbEULbwZo7w2,"0,214","0,475",0,"-6,623",0,"0,0387","0,361","0,111","0,849","0,383","74,127",469760,4,"41,77962",22,0,2
Mind Over Matter,The Rival Mob,spotify:track:2vJkE4gsIjrhUZ58WcxDXg,"0,137","0,879",2,"-7,838",1,"0,0421",7E-06,"0,85","0,134","0,576","181,288",116520,4,"26,86475",8,0,2
Mine,Bazzi,spotify:track:7uzmGiiJyRfuViKKK3lVmR,"0,71","0,789",4,"-3,874",1,"0,0722","0,0161","2,77E-06","0,451","0,717","142,929",131064,4,"38,66391",7,1,2
Minimal Steps,Floating Lights,spotify:track:4e0tEyJzuJ0ZnsaQMLKv9x,"0,507","0,089",0,"-22,759",1,"0,0296","0,933","0,887","0,0829","0,0509","98,031",330710,4,"33,67381",14,0,2
Miss Me More,Kelsea Ballerini,spotify:track:5NfJGBAL9mgFPRQxKJmiX2,"0,643","0,72",2,"-7,146",1,"0,0527","0,014",0,"0,0834","0,491","96,028",192840,4,"50,24639",10,1,2
Mistletoe,Justin Bieber,spotify:track:7xapw9Oy21WpfEcib2ErSA,"0,658","0,56",6,"-9,049",0,"0,0467","0,498",0,"0,0794","0,854","161,994",182947,4,"42,14998",10,1,2
Mixed Personalities,YNW Melly Featuring Kanye West,spotify:track:6vWEAOUSxohKxhp0K1BsxL,"0,661","0,44",2,"-9,104",1,"0,0803","0,457",0,"0,128","0,352","149,937",230400,4,"26,87027",17,1,2
Molly,"Tyga Featuring Cedric Gervais, Wiz Khalifa & Mally Mall",spotify:track:3fT9dyFnGSiXYfNOLZi3Ew,"0,831","0,783",5,"-6,719",1,"0,0527","0,079","1,27E-06","0,35","0,771","140,046",218440,4,"24,4684",11,1,2
Moment,Def Cut,spotify:track:7IQuILCYqzNDpRKAZkHoPt,"0,727","0,419",8,"-11,652",1,"0,074","0,00634","0,815","0,193","0,323","89,997",202667,4,"78,65894",5,0,2
Money,Leonardo Da Vinyl,spotify:track:0JmN63trKkriJWaor4r9nk,"0,649","0,652",8,"-13,641",1,"0,0382","0,00145","0,548","0,0574","0,471","108,002",331676,4,"58,93916",13,0,2
Money To Blow,Birdman Featuring Lil Wayne & Drake,spotify:track:4gaz3uvhKgO078XcdzyPsl,"0,708","0,578",6,"-8,686",1,"0,0631","0,0095",0,"0,353","0,696","133,03",258587,4,"28,54212",12,1,2
Moon,Kid Francescoli,spotify:track:0Nc1rZEB2tZLgpxw5nkpEu,"0,663","0,658",2,"-10,001",1,"0,0345","0,295","0,867","0,102","0,0532","117,986",390639,4,"48,29727",16,0,2
Moonbeam,Jens Buchert,spotify:track:5wY6Vg1yQYqc2iezA5TNeh,"0,694","0,7",2,"-6,374",1,"0,0329","0,0211","0,845","0,0802","0,532","99,986",309947,4,"58,82551",11,0,2
Moorni,Panjabi MC,spotify:track:6AGXnSDmGrJ78K9NHN8AT1,"0,669","0,877",11,"-3,336",0,"0,163","0,242","2,22E-05","0,0911","0,921","90,392",264627,4,"21,95498",14,0,2
Morattu Single,Hiphop Tamizha,spotify:track:6M8B0tsblkkeJKtyI9NQhR,"0,595","0,952",2,"-2,842",1,"0,16","0,557",0,"0,366","0,77","160,003",186711,4,"22,31986",10,0,2
More Than Meets the Eye - Live @ Paramount Theatre. Huntington. New York,Testament,spotify:track:0VnrfMjfBnghGTtWjfdZKT,"0,109","0,958",11,"-7,252",1,"0,0884","4,37E-06","0,101","0,823","0,0661","166,506",265107,4,"25,13171",12,0,2
Motiv8,J. Cole,spotify:track:1AT4xjNarTswd0UZ5FlmKF,"0,869","0,385",4,"-7,801",1,"0,297","0,135",0,"0,0931","0,596","149,897",133922,4,"22,84222",10,1,2
Move That Doh,"Future Featuring Pharrell, Pusha T & Casino",spotify:track:5Sn6Sn0L2bD9ihdz5pbUed,"0,876","0,63",2,"-4,992",1,"0,135","0,0841",0,"0,0838","0,316","131,033",340413,4,"75,24163",10,1,2
Mr. Local - Theme,Hiphop Tamizha,spotify:track:5rtfhunJVqltpiJVevz8xn,"0,652","0,93",10,"-3,974",0,"0,0616","0,0213",0,"0,382","0,602","87,997",150074,4,"33,90443",6,0,2
Mr. Misunderstood,Eric Church,spotify:track:79dlQxvdsCDApoM8XChkpy,"0,385","0,808",7,"-6,67",1,"0,045","0,0629",0,"0,33","0,546","129,22",319240,4,"32,15759",8,1,2
Mr. Saxobeat,Alexandra Stan,spotify:track:2ZAx6NDhX2yE5aL5ueEQgY,"0,72","0,925",4,"-4,165",0,"0,0511","0,0276","0,000238","0,14","0,781","127,004",195105,4,"25,1385",9,1,2
Mr. Soul,Buffalo Springfield,spotify:track:4AUx6UCzD1gEsWLAApJQ2t,"0,671","0,551",9,"-12,996",1,"0,0331","0,0951","9,17E-05","0,0438","0,962","134,788",171533,4,"37,70989",7,0,2
Mrs. Right,Mindless Behavior Featuring Diggy,spotify:track:4N4CHJqFZHyB7SBUuSFu1y,"0,439","0,753",0,"-4,799",0,"0,0932","0,057",0,"0,1","0,538","95,339",248187,5,"36,11803",12,1,2
Music To My Ears (feat. Tory Lanez),Keys N Krates,spotify:track:0cjfLhk8WJ3etPTCseKXtk,"0,502","0,648",0,"-5,698",0,"0,0527","0,00513",0,"0,204","0,291","91,837",193043,4,"29,52521",7,0,2
My Chick Bad,Ludacris Featuring Nicki Minaj,spotify:track:3bMNprrp2JDKZsGbiXpsJl,"0,624","0,723",1,"-6,782",1,"0,378","0,172",0,"0,483","0,757","84,789",216933,4,"22,16186",9,1,2
My Frenz In',Shatta Wale,spotify:track:5xrddJnLyUMyI6wNC0k99r,"0,572","0,729",9,"-4,913",1,"0,379","0,00893",0,"0,0786","0,223","156,737",219214,4,"17,86253",13,0,2
My Last,Big Sean Featuring Chris Brown,spotify:track:70tFuqBcduJv15bEnOPRTh,"0,387","0,773",8,"-5,685",1,"0,17","0,098",0,"0,209","0,368","78,629",254120,4,"23,30245",9,1,2
My Songs Know What You Did In The Dark (Light Em Up),Fall Out Boy,spotify:track:7s0lDK7y3XLmI7tcsRAbW0,"0,558","0,924",9,"-4,341",0,"0,064","0,0271","3,32E-06","0,537","0,567","151,99",186827,4,"44,80979",8,1,2
Mysteries,Keith Jarrett,spotify:track:7B8Biu5B3O4YuZH3c6tIqg,"0,192","0,447",7,"-15,217",1,"0,0445","0,868","0,1","0,0784","0,254","68,058",910213,4,"28,66969",33,0,2
Names or Faces,Tipling Rock,spotify:track:4BSytfGTrB2LUr1bOQrNoQ,"0,705","0,786",6,"-6,034",1,"0,0368","0,109","0,000159","0,39","0,932","126,035",174187,4,"33,38266",9,0,2
Nasty,Datsik,spotify:track:6Rxa3iS3kpo9iTHg97Vxo3,"0,461","0,964",1,"-3,275",1,"0,223","0,00025","0,3","0,247","0,0558","112,586",217600,3,"104,30144",7,0,2
Natures Death,Living Death,spotify:track:1o52kJkbmRuoNkoTet0WC9,"0,257","0,825",6,"-13,36",1,"0,063","0,000422","0,812","0,124","0,223","176,255",284333,4,"46,06211",11,0,2
Near,Deafheaven,spotify:track:2nznScQCuL4r9OKMr4A7qc,"0,296","0,48",0,"-9,685",1,"0,0281","0,166","0,934","0,112","0,157","133,509",328643,4,"27,26951",10,0,2
Necromaniac,Exhumed,spotify:track:26vQ4HJAxBktwOqXy8Raoe,"0,476","0,988",10,"-7,009",0,"0,135","0,000253","0,387","0,283","0,263","110,179",165840,4,"75,72886",9,0,2
Need You Now,Glee Cast,spotify:track:4kEzw2gtpxUBfgmhTEwIuE,"0,55","0,677",4,"-5,238",1,"0,0276","0,087",0,"0,0873","0,233","108,037",217413,4,"35,28578",11,1,2
Nego Do Borel - Hoje É Dia De Maldade - Remix - DJ Emerick Soares,Nego do Borel,spotify:track:3u2p6cXOYckRiYGKZvgdxh,"0,706","0,802",7,"-5,168",0,"0,142","0,17",0,"0,146","0,704","132,979",208605,4,"88,05404",7,0,2
Neo-Tokyo - Dance With The Dead Remix,Scandroid,spotify:track:44K1GCbNLf1NHlCaLaYONk,"0,467","0,954",0,"-4,137",0,"0,0414","1,64E-05","0,908","0,0856","0,061","122,004",352105,4,"63,96928",11,0,2
Nephilim Grove,Novembers Doom,spotify:track:1sP1zouPw8N1ojuMmTcLJd,"0,305","0,48",6,"-14,92",0,"0,0338","0,00163","0,0514","0,109","0,0939","110,689",408573,4,"70,20607",14,0,2
Nervous Acid,Bobby Konders,spotify:track:60nOSJvQcCm11cj6bWX561,"0,633","0,789",1,"-10,482",1,"0,038","0,00554","0,808","0,107","0,228","123,233",300853,4,"20,97291",16,0,2
Never Enough,Loren Allred,spotify:track:0Gl5s8IhMmQE5YQwM8Qx1J,"0,277","0,394",8,"-8,903",1,"0,0336","0,423",0,"0,0952","0,227","86,777",207787,3,"16,09036",10,1,2
Never Gonna Leave This Bed,Maroon 5,spotify:track:4ucLHLiSjvkCz5Lr5dlVUj,"0,609","0,81",11,"-4,207",1,"0,0296","0,11",0,"0,246","0,47","117,364",196707,4,"33,18751",12,1,2
Never Recover,Lil Baby & Gunna Featuring Drake,spotify:track:6wWaVoUOzLQJHd3bWAUpdZ,"0,753","0,686",1,"-5,415",0,"0,284","0,0677",0,"0,193","0,886","132,055",194732,4,"30,08562",9,1,2
New Americana,Halsey,spotify:track:6Xs7OKt6i0Ddq8B4M5Dgvr,"0,339","0,707",0,"-5,121",0,"0,0428","0,0113",0,"0,337","0,359","173,993",183808,4,"34,06756",9,1,2
New Freezer,Rich The Kid Featuring Kendrick Lamar,spotify:track:2EgB4n6XyBsuNUbuarr4eG,"0,884","0,698",0,"-9,101",1,"0,364","0,0405",0,"0,195","0,575","140,068",191938,4,"24,50269",8,1,2
New Salem,Misery Index,spotify:track:4Hl8ohhuAt8AvjIGsyfuli,"0,329","0,933",1,"-4,336",1,"0,0552","3,47E-06","4,09E-06","0,059","0,261","104,676",203960,4,"29,48355",11,0,2
Next Door Neighbor Blues - Live,Gary Clark Jr.,spotify:track:2DR4SIs4RJoylM3sbDjtUH,"0,227","0,694",7,"-5,673",1,"0,0635","0,0267","0,113","0,904","0,317","170,942",245987,4,"40,16482",12,0,2
Ni Contigo. Ni Sin Ti,Los Angeles Azules,spotify:track:3tHYpuF2eIc4pDrzIdNN3Y,"0,581","0,52",4,"-5,347",1,"0,0298","0,383",0,"0,322","0,643","79,565",251627,4,"27,74148",10,0,2
Nice To Meet Ya,Niall Horan,spotify:track:3cphb8kdsjElYR7r5icK3H,"0,591","0,841",4,"-4,351",0,"0,0304","0,0119",0,"0,395","0,392","109,034",158805,4,"27,8013",8,1,2
Night Shift,Jon Pardi,spotify:track:0bPnT6i9H1p8Vd85GS6Z7I,"0,63","0,754",2,"-3,564",1,"0,0284","0,0963",0,"0,268","0,73","95,999",172253,4,"30,1905",8,1,2
Nightlights II,Nana Grizol,spotify:track:22YbxxQ98C2dnxW2XmOfSo,"0,468","0,745",4,"-5,659",1,"0,0555","0,215",0,"0,115","0,821","147,048",138173,4,"20,41816",7,0,2
Nights Like This,Kehlani Featuring Ty Dolla $ign,spotify:track:6ZRuF2n1CQxyxxAAWsKJOy,"0,61","0,725",8,"-5,131",1,"0,15","0,367",0,"0,154","0,291","146,163",201788,4,"40,891",9,1,2
No Complaints,Metro Boomin Featuring Offset & Drake,spotify:track:6kig1UFggPUyZBCvXD3Wod,"0,913","0,498",2,"-10,742",1,"0,165","0,0829","0,0369","0,0799","0,217","123,975",261733,4,"28,656",10,1,2
No Diggity,Nick Murphy / Chet Faker,spotify:track:2xD7RvKFJl52xyds3wQFXQ,"0,574","0,764",2,"-4,797",0,"0,228","0,678","0,000974","0,116","0,473","160,044",221533,4,"38,19013",8,0,2
No Excuses,Meghan Trainor,spotify:track:7fCNUWi6uflDTQ08srxMZk,"0,827","0,658",6,"-3,846",1,"0,0517","0,0224",0,"0,0417","0,523","115,016",152862,4,"24,54159",9,1,2
No Hands,Waka Flocka Flame Featuring Roscoe Dash & Wale,spotify:track:03tqyYWC9Um2ZqU0ZN849H,"0,76","0,595",1,"-6,366",1,"0,0391","0,00544",0,"0,241","0,361","131,497",263773,4,"104,7946",6,1,2
No Heart,21 Savage & Metro Boomin,spotify:track:4gmmRb6bZJffOOiww1JGTO,"0,906","0,444",4,"-8,692",0,"0,384","0,136","6,44E-05","0,173","0,678","140,063",235040,4,"30,02457",12,1,2
No Le Hago Falta,Banda Los Recoditos,spotify:track:2bpmteM9wnfynV1MNkI898,"0,742","0,4",8,"-5,754",1,"0,0357","0,334","1,56E-05","0,105","0,705","125,854",166773,4,"49,16851",6,0,2
No Llega el Olvido,Jenni Rivera,spotify:track:2l8QQVT6hYdnT79kKCU6p6,"0,573","0,276",10,"-8,073",1,"0,0397","0,651",0,"0,0909","0,442","81,898",194947,4,"36,36464",8,0,2
No Man's Land,Rupert Gregson-Williams,spotify:track:6km1Bl4LdfiL7LzkjcCuiQ,"0,181","0,481",4,"-14,325",0,"0,0449","0,157","0,894","0,212","0,0379","97,677",532947,4,"24,84595",23,0,2
No Mediocre,T.I. Featuring Iggy Azalea,spotify:track:38aECKrbMv2F5FsYYCewCQ,"0,78","0,45",1,"-9,539",1,"0,0465","0,0826",0,"0,0809","0,178","95,486",201600,4,"41,09386",16,1,2
No Money,Galantis,spotify:track:0gb1J5UrTpzaU1s3nupgCd,"0,671","0,916",6,"-4,014",0,"0,0397","0,0282","0,00762","0,24","0,803","126,01",189127,4,"46,34723",8,1,2
No Such Thing As A Broken Heart,Old Dominion,spotify:track:0OlS52TmtK2gPaEtdmr7DN,"0,65","0,782",8,"-4,295",1,"0,0721","0,295",0,"0,107","0,944","171,988",176893,4,"37,32713",9,1,2
No Worries,Lil Wayne Featuring Detail,spotify:track:2DLsQuwxEdXt2yp54vw355,"0,844","0,592",5,"-5,486",1,"0,199","0,085",0,"0,0817","0,819","128,033",221000,4,"29,6065",14,1,2
Nobody Else But You,Trey Songz,spotify:track:1HOUzEsetdIPSpAgRPhZQt,"0,708","0,612",5,"-6,379",0,"0,122","0,0381",0,"0,277","0,263","139,913",229013,4,"32,22175",10,1,2
Not a Daughter,Agoraphobic Nosebleed,spotify:track:2KYQTOhhOjLiHtiJkgkqWh,"0,236","0,911",9,"-5,437",1,"0,0675","3,74E-06","0,842","0,137","0,167","144,896",419538,4,"45,96659",11,0,2
Not Afraid,Eminem,spotify:track:7Ie9W94M7OjPoZVV216Xus,"0,855","0,954",0,"-1,19",0,"0,264","0,529",0,"0,205","0,668","114,635",248133,5,"60,88147",11,1,2
Not my tempo,Dj Mad Dog,spotify:track:2lHOqFzYNIk3AjrOlDgXSX,"0,456","0,947",2,"-3,15",1,"0,192","0,0259","0,0535","0,0908","0,0643","174,076",256788,4,"44,68472",14,0,2
Not Ready To Die,Avenged Sevenfold,spotify:track:6haHIyPMUnVCZn6pHpyzM8,"0,434","0,984",10,"-6,201",1,"0,123","0,000178","0,000226","0,08","0,158","160,011",425264,4,"42,3446",15,1,2
Novacane,Frank Ocean,spotify:track:4osgfFTICMkcGbbigdsa53,"0,762","0,508",3,"-9,112",1,"0,0919","0,0584","0,00126","0,16","0,37","93,51",302347,4,"52,38595",13,1,2
Nowhere Kids,Smile Empty Soul,spotify:track:2T1eiyej01pRLKKg08WSxz,"0,513","0,923",8,"-3,639",0,"0,0683","0,0289",0,"0,177","0,367","98,986",257093,4,"59,57782",8,0,2
Nuketown,Ski Mask The Slump God Featuring Juice WRLD,spotify:track:74lnM5V6ecvoTPV0fvptx9,"0,808","0,617",10,"-9,32",0,"0,442","0,113",0,"0,734","0,632","149,962",166400,4,"33,97889",8,1,2
Obsidian Plume,Anthelion,spotify:track:1CgfTWotVnkLtH7p5tFowD,"0,321","0,953",9,"-4,978",0,"0,167","0,000253","0,715","0,0753","0,0369","104,21",308200,4,"58,73065",11,0,2
Ocean,John Butler Trio,spotify:track:6oqhPey5ILmZIfw5mvOb7h,"0,22","0,521",4,"-6,677",1,"0,0299","0,514","0,909","0,606","0,105","98,61",726947,4,"29,39767",24,0,2
Ocean Eyes,Billie Eilish,spotify:track:7hDVYcQq6MxkdJGweuCtl9,"0,511","0,363",4,"-7,65",0,"0,041","0,816","0,0317","0,084","0,169","144,892",200379,4,"41,32341",7,1,2
Oceans (Where Feet May Fail),Hillsong UNITED,spotify:track:5Mw9bXG1dLNhbjofkVS2oR,"0,262","0,361",2,"-10,187",1,"0,0333","0,508","0,00268","0,108","0,056","126,784",535963,4,"20,67951",16,1,2
Octopus Bangbang - Original Mix,Splatinum,spotify:track:5Nh1KiIRgQUo2X2oRoFx0I,"0,77","0,834",7,"-5,005",1,"0,0796","0,00158","0,0531","0,217","0,841","107,98",293627,4,"38,03189",13,0,2
Offline,Diljit Dosanjh,spotify:track:706gHej9w5VoOCHVOkgHRs,"0,731","0,487",8,"-7,63",0,"0,0464","0,629",0,"0,089","0,45","94,999",197521,4,"32,0709",8,0,2
Often,The Weeknd,spotify:track:4PhsKqMdgMEUSstTDAmMpg,"0,569","0,629",7,"-9,837",0,"0,0485","0,218",0,"0,135","0,0726","134,035",249040,4,"41,37556",10,1,2
