dataset_of_80s_track,dataset_of_80s_artist,dataset_of_80s_uri,dataset_of_80s_danceability,dataset_of_80s_energy,dataset_of_80s_key,dataset_of_80s_loudness,dataset_of_80s_mode,dataset_of_80s_speechiness,dataset_of_80s_acousticness,dataset_of_80s_instrumentalness,dataset_of_80s_liveness,dataset_of_80s_valence,dataset_of_80s_tempo,dataset_of_80s_duration_ms,dataset_of_80s_time_signature,dataset_of_80s_chorus_hit,dataset_of_80s_sections,dataset_of_80s_target,dataset_of_80s_id_ano
Little Suzi,Tesla,spotify:track:5ihJU3sYiOaUhU5S4LRJBV,"0,55","0,719",2,"-9,809",1,"0,0387","0,0315","2,53E-06","0,115","0,358","89,975",297000,4,"24,14057",10,1,5
Little Too Late,Pat Benatar,spotify:track:4aqHeNebN2dMaKutXlIz2U,"0,574","0,755",4,"-3,051",1,"0,0597","0,192","1,06E-06","0,148","0,918","134,996",206373,4,"22,00866",11,1,5
Live Every Minute,Ali Thomson,spotify:track:2PuRULKn9m7CLW3pyH9Df7,"0,642","0,634",1,"-12,019",1,"0,0606","0,296","4,6E-06","0,0779","0,587","145,502",209429,4,"35,82469",12,1,5
Live Every Moment,REO Speedwagon,spotify:track:3ZZnvxAiNumTbQn5Oudoxd,"0,524","0,916",9,"-6,56",1,"0,0285","0,0268","0,000441","0,265","0,963","156,656",301773,4,"24,69795",15,1,5
Live Is Life,Opus,spotify:track:5luOvrlnzfvJQdQjrScVj4,"0,633","0,952",9,"-4,274",0,"0,0337","0,0532","1,73E-06","0,989","0,765","95,422",249500,4,"150,54219",5,1,5
Living In A Dream,Pseudo Echo,spotify:track:1UvBTbYCPuOwnk0VXK4Amx,"0,541","0,874",8,"-5,128",1,"0,0481","3,59E-05","0,00621","0,987","0,775","129,045",215853,4,"22,75433",10,1,5
Living In America,James Brown,spotify:track:4Y5yjzs9FFw5qIgfZBd43I,"0,754","0,854",0,"-7,114",1,"0,0363","0,00148","0,00692","0,0675","0,761","113,908",282840,4,"20,44576",14,1,5
Living In Sin,Bon Jovi,spotify:track:4urd42euwvihhC3j1G8Jt2,"0,267","0,793",4,"-7,12",1,"0,0415","0,0247",0,"0,0634","0,526","174,118",279053,4,"29,48887",15,1,5
Living With Victoria Grey,The Cleaners From Venus,spotify:track:3OnfNHxfiwlkOEEwthmMMN,"0,44","0,746",5,"-10,92",1,"0,037","0,0669","0,000143","0,218","0,924","140,316",186423,4,"42,6189",10,0,5
Liza Jane Blues,Big Joe Williams,spotify:track:0gEgoBICZcDGzTDnJuzWNU,"0,569","0,215",8,"-17,23",1,"0,0962","0,883","0,0185","0,0684","0,817","81,799",119667,4,"44,89182",6,0,5
Lizard Point - Remastered 2004,Brian Eno,spotify:track:3an5DoMqoNpJEQwfA48A4c,"0,136","0,0108",1,"-35,954",1,"0,0343","0,897","0,813","0,147","0,0312","88,529",274307,4,"65,80986",11,0,5
Lobo-hombre en París,La Unión,spotify:track:4akYOw6ZJu7WIbZViLrJqc,"0,602","0,952",9,"-5,193",1,"0,0629","0,0161","4,86E-05","0,112","0,743","146,287",232160,4,"28,24265",12,0,5
Lonely School,Tommy Shaw,spotify:track:44JFvUCM9325jy7M10AKBg,"0,492","0,612",7,"-11,156",1,"0,0328","0,187",0,"0,08","0,412","143,748",300480,4,"30,49254",12,1,5
Look Away,Chicago,spotify:track:2dEVFDQ9Z9Gyl73yhoKl65,"0,553","0,545",9,"-7,278",1,"0,0261","0,385","5,36E-06","0,105","0,201","85,959",242960,4,"46,9024",13,1,5
Look. Back & Laugh,Minor Threat,spotify:track:7oaSBiHGHVmPIHYaSstwhQ,"0,266","0,962",4,"-6,126",1,"0,117","0,00705","0,0344","0,191","0,508","82,265",196480,4,"70,81",6,0,5
Lost Her In The Sun,John Stewart,spotify:track:2D9UFcG7uXamynisTMIyuj,"0,688","0,708",4,"-8,506",1,"0,0302","0,128","0,00178","0,113","0,81","117,023",230427,4,"46,83219",14,1,5
Louisiana Man,Lucinda Williams,spotify:track:3EzLckR7rPBshwGx1fTM9r,"0,392","0,508",0,"-11,99",1,"0,0505","0,362",0,"0,264","0,821","181,422",146360,4,"20,13988",9,0,5
Love All The Hurt Away,Aretha Franklin And George Benson,spotify:track:7kDXcOBI7Bf43OgzVkWCM5,"0,367","0,492",1,"-10,494",1,"0,0395","0,355",0,"0,0795","0,392","127,741",250733,4,"28,34445",12,1,5
Love Is Like A Rock,Donnie Iris,spotify:track:6GMyxGEdbHl2Wj8s32LWC6,"0,677","0,93",9,"-10,564",1,"0,041","0,00814","0,000235","0,326","0,383","110,559",207640,4,"53,94458",9,1,5
Love On The Airwaves,Night,spotify:track:3p2L6phu8fR5QMtxrHTo6U,"0,592","0,67",3,"-11,576",1,"0,0492","0,155",0,"0,234","0,813","128,788",239080,4,"16,12302",12,1,5
Love On Your Side,Thompson Twins,spotify:track:0ZKtHVg8mu6GIngKP9vbhN,"0,768","0,76",0,"-9,296",1,"0,104","0,0679","0,00211","0,0974","0,698","111,863",239667,4,"26,4466",12,1,5
Lovin' The Night Away,The Dillman Band,spotify:track:41xWKAwhYsjVspVnao72JE,"0,365","0,609",1,"-9,315",1,"0,0331","0,429","1,89E-06","0,221","0,566","84,645",237695,4,"32,38993",11,1,5
Lucky,Eye To Eye,spotify:track:7gxTEzEkLPe5El51hlUxkz,"0,655","0,79",10,"-7,384",1,"0,0482","0,12","0,000775","0,367","0,721","145,938",243053,4,"20,21116",15,1,5
Luz do Repente,Jovelina Perola Negra,spotify:track:13Sj5vO8qk0aiMKgqv5Fzb,"0,746","0,877",5,"-3,664",1,"0,111","0,286",0,"0,156","0,885","109,085",234907,4,"35,74778",12,0,5
Lyrics Of Fury,Eric B. & Rakim,spotify:track:0b2gLqiFoFl5qjs5CQcQaV,"0,815","0,8",10,"-15,051",0,"0,167","0,492",0,"0,287","0,89","106,064",255000,4,"67,09658",10,0,5
Magical Dream,808 State,spotify:track:6xZkVmhKGs9ixMiR8CNRXC,"0,603","0,875",7,"-12,401",1,"0,0567","0,0752","0,89","0,21","0,273","120,254",232627,4,"124,50587",6,0,5
Main Titles,Danny Elfman,spotify:track:1CPV5lO94BWj1XQHA0R0Kb,"0,534","0,776",9,"-15,142",0,"0,0937","0,645","0,000716","0,108","0,134","148,282",150693,4,"40,05795",5,0,5
Make Believe,Toto,spotify:track:15taea6JZLAfG5OX0pzfG6,"0,659","0,573",11,"-12,416",0,"0,031","0,0398","2,57E-05","0,0692","0,901","141,747",223133,3,"23,79927",14,1,5
Make It Real,The Jets,spotify:track:3fGR17imrNcMkwm5WZSBbI,"0,724","0,275",9,"-11,332",1,"0,0354","0,205","0,0001","0,0935","0,653","79,944",257067,4,"24,25118",12,1,5
Make No Mistake. He's Mine,Barbra Streisand With Kim Carnes,spotify:track:0yWTY5DsdlY5bGrVlh7Hxj,"0,156","0,0844",6,"-21,035",1,"0,0315","0,873",0,"0,107","0,0893","71,874",249267,4,"49,069",14,1,5
Make That Move,Shalamar,spotify:track:7vPd1EHjkZGXdHVwf9fXVd,"0,788","0,685",7,"-7,806",1,"0,103","0,0354","0,000891","0,0636","0,753","116,947",373160,4,"35,49741",18,1,5
Making Love In The Rain,Herb Alpert,spotify:track:3AIB7kIwgm8KdyO1UHepzB,"0,559","0,49",5,"-12,983",0,"0,0286","0,499","2,69E-05","0,365","0,464","80,225",354973,4,"24,45639",10,1,5
Margin Walker,Fugazi,spotify:track:5cwA1kFTS1l5BCzKigByg0,"0,24","0,989",11,"-4,304",1,"0,142","0,0118","0,737","0,48","0,285","146,438",150467,4,"41,76814",8,0,5
Marilyn on a Train (1982),The Cleaners From Venus,spotify:track:11oZ3hMuJH1GscAX68OdIR,"0,67","0,883",2,"-7,381",1,"0,041","0,00385","0,00047","0,0811","0,935","92,465",244667,4,"30,24961",12,0,5
Marinero de Luces,Isabel Pantoja,spotify:track:24UBqV1xJwNUns7nJVIbDu,"0,582","0,411",2,"-11,997",0,"0,0884","0,612",0,"0,129","0,462","116,568",182827,3,"30,26136",10,0,5
Martires del Rock and Roll,Los Suaves,spotify:track:6qNI34MBRHZNjSXs7Xf4p2,"0,431","0,8",2,"-12,565",1,"0,228","0,0023","3,01E-05","0,273","0,449","168,261",290067,4,"48,73259",12,0,5
Mas Que Nada,Luiz Henrique,spotify:track:2qJOgnPjVOMXPDKKT0tgOO,"0,575","0,179",4,"-21,549",0,"0,0501","0,902","0,0316","0,175","0,664","78,265",180053,4,"31,91805",9,0,5
Mat Kar Tu Abhiman Re Bande,Anup Jalota,spotify:track:1CIO6hbvnro5TAcj64SnpI,"0,448","0,449",4,"-9,667",0,"0,0338","0,808",0,"0,132","0,56","100,216",316573,4,"37,7948",18,0,5
Me So Horny,2 LIVE CREW,spotify:track:3EgvmOhP3NQUHY7d6PDOUg,"0,941","0,727",0,"-11,592",1,"0,228","0,00472","0,000811","0,177","0,623","128,746",276467,4,"28,43392",11,0,5
Me Veo Claramente,Silvio Rodríguez,spotify:track:4h7D1sYq7FEpfTdCrzb93Y,"0,525","0,0567",4,"-24,306",1,"0,0436","0,884","0,00143","0,122","0,0762","104,121",345213,4,"53,69937",16,0,5
Me Voy,Isabel Pantoja,spotify:track:0Ebktuylt9TU8u7udHOg7z,"0,354","0,322",7,"-12,477",1,"0,0324","0,593",0,"0,0613","0,225","94,037",237227,4,"20,69286",16,0,5
Medley,Stars On 45,spotify:track:1gQPqkrPZ1RypZvSYEAygs,"0,647","0,818",1,"-6,174",0,"0,051","0,155","8,18E-06","0,166","0,908","122,552",233213,4,"20,12723",13,1,5
Menina Flor,Dutch Swing College Band,spotify:track:2lz0Qb1mL1vLGfXdK2h8xn,"0,574","0,327",7,"-15,354",0,"0,0418","0,725","0,728","0,168","0,869","83,81",191507,4,"33,5381",10,0,5
Merciless Game,Running Wild,spotify:track:3bxzmwJ1KR3H1OsNX3AWAs,"0,238","0,966",6,"-8,387",1,"0,126","6,47E-06","0,06","0,113","0,209","155,857",229880,4,"24,61367",8,0,5
Metal Generation - 97 Remix,Jack Starr's Burning Starr,spotify:track:6yeqW480NZAUiILDQE3iHA,"0,222","0,955",7,"-5,348",1,"0,116","0,0038","2,33E-05","0,37","0,0828","89,961",246853,4,"53,40711",10,0,5
Metal Invaders - Demo Version,Helloween,spotify:track:5gOFrswjSptt2fjNGU171P,"0,271","0,974",11,"-7,345",0,"0,124","0,000177","0,00356","0,896","0,137","138,153",273893,4,"28,12768",13,0,5
Meu Nome E Gal,Gal Costa,spotify:track:3xfxWX3Fz25DG34LZ6QQLf,"0,546","0,606",9,"-15,978",0,"0,0842","0,152","4,55E-05","0,183","0,834","90,478",202600,4,"59,00092",8,0,5
Midnight Blue,Louise Tucker,spotify:track:4jxC9fsCsG9oGFQjJUp71v,"0,622","0,498",0,"-10,081",1,"0,0263","0,228","0,5","0,149","0,296","122,185",238275,4,"36,46375",14,1,5
Midnight Rain,Poco,spotify:track:4ugv7nAdBdpmLmMwkkfTDl,"0,363","0,46",9,"-13,171",1,"0,0358","0,159","0,000111","0,0535","0,55","201,593",266333,4,"30,06647",14,1,5
Midnight Rider,Alison Krauss & Union Station,spotify:track:3aZrOHSfI21ByhLG76kChR,"0,406","0,423",4,"-14,841",1,"0,0336","0,494","0,18","0,633","0,646","150,736",167640,4,"33,63657",9,0,5
Mind Over Metal - Live At the Inferno,Raven,spotify:track:1kC9joimnPmaErMZZ0tJTb,"0,28","0,918",5,"-8,43",0,"0,0741","0,000326","0,744","0,861","0,574","100,796",210600,4,"48,95925",10,0,5
Miniboss Battle,Nobuo Uematsu,spotify:track:52MYeALgmxte4hf7HjrK7p,"0,608","0,806",9,"-8,275",0,"0,0688","0,0157","0,865","0,0504","0,656","82,475",93533,4,"53,08919",4,0,5
Misfit,Curiosity Killed The Cat,spotify:track:7a650uDexobOHVrUD1Crgf,"0,712","0,913",9,"-5,299",0,"0,0475","0,526",0,"0,128","0,914","116,871",241160,4,"25,97399",11,1,5
Misled,Kool & The Gang,spotify:track:1kMInPKhtOag4FX4cMlqOT,"0,827","0,643",11,"-7,806",1,"0,0455","0,012","0,00239","0,0365","0,938","122,373",246293,4,"37,00002",9,1,5
Miss Clare Remembers,Enya,spotify:track:3qrDbxTNAYdg6vsTFeC2kh,"0,334","0,0193",5,"-23,006",1,"0,0591","0,976","0,901","0,11","0,297","120,316",119351,4,"12,00911",3,0,5
Miss Me Blind,Culture Club,spotify:track:56SnVQVuJuqnYA6rLdcg32,"0,768","0,816",7,"-6,66",0,"0,0388","0,394",0,"0,313","0,794","121,932",269880,4,"27,00551",14,1,5
Miss Sun,Boz Scaggs,spotify:track:3MvGH0xFRahXIbvRtx4PSH,"0,739","0,45",9,"-15,091",1,"0,0299","0,173","0,0868","0,0571","0,705","103,684",330507,4,"50,22884",13,1,5
Missing You,Dan Fogelberg,spotify:track:1ZhDatT59MAoXRLtQiMMfg,"0,632","0,791",9,"-6,856",0,"0,0313","0,195","1,04E-05","0,353","0,804","92,854",245293,4,"41,68999",10,1,5
Modern TV,The Cleaners From Venus,spotify:track:11S86YMlVFn7uAwmD3kpjr,"0,618","0,676",2,"-9,194",1,"0,0406","0,105","0,000416","0,165","0,701","139,569",139147,4,"18,60839",9,0,5
Monday Blues - Horror Stories,Dwarves,spotify:track:21YLCAdhASZBJ3ZG6aVbHb,"0,0913","0,904",9,"-2,65",0,"0,186","0,000627","0,853","0,615","0,557","186,548",85600,4,"38,22418",4,0,5
Monkey,George Michael,spotify:track:2nzPzkGP9QSZ1lqvXTfyzT,"0,683","0,879",1,"-9,487",0,"0,0459","0,0955","0,0828","0,448","0,702","97,062",306120,4,"57,56252",12,1,5
Mordor - Live in Munich,Running Wild,spotify:track:586JuEkUz9LMuw359tnENM,"0,22","0,924",11,"-11,801",0,"0,0468","3,2E-05","0,0706","0,937","0,273","176,57",264440,4,"30,08494",14,0,5
More Than Physical,Bananarama,spotify:track:7csSKL4u7tGJLmHs2D1xyl,"0,701","0,973",1,"-4,656",0,"0,0967","0,202","0,00911","0,0739","0,889","127,786",223793,4,"43,59361",10,1,5
Mother Tongue (Remastered),Dead Can Dance,spotify:track:1DYBT1caJ1C4hoTP73Q9Cw,"0,466","0,339",10,"-14,665",0,"0,0323","0,00613","0,843","0,115","0,0435","119,177",316880,3,"42,21925",11,0,5
Move Away,Culture Club,spotify:track:5WFmMMxGnqMO5D5rerLAPn,"0,672","0,687",5,"-11,597",1,"0,0392","0,158","2,21E-05","0,337","0,882","132,206",249440,4,"30,1075",12,1,5
Move The Crowd,Eric B. & Rakim,spotify:track:5MuuJAB7IOw4zsq2okI0Sy,"0,744","0,706",0,"-8,471",1,"0,299","0,112",0,"0,0822","0,769","91,04",227293,4,"39,10508",10,0,5
Much Better Down There,Éric Serra,spotify:track:1yBal1mAMTia7Ms2n1zjFT,"0,262","0,0335",7,"-22,381",0,"0,0343","0,964","0,947","0,122","0,0438","142,063",100493,4,"29,01588",6,0,5
Muleskinner Blues,Tony Rice,spotify:track:48mqsMuzeZbA36ZXvvM9f0,"0,549","0,479",7,"-16,302",1,"0,0327","0,43","0,126","0,0825","0,808","134,777",263333,4,"58,40158",12,0,5
Museum Of Love,Daniel Johnston,spotify:track:4Tx2qDRbAGefac8fiY6faZ,"0,681","0,598",0,"-10,356",1,"0,0762","0,704","0,000175","0,214","0,934","129,362",258293,4,"19,75314",12,0,5
My Heart Skips A Beat,The Cover Girls,spotify:track:43xOqAcwcJ8s3jPwU5R8fq,"0,648","0,675",2,"-9,401",0,"0,0413","0,134","0,000249","0,139","0,54",116,320533,4,"34,61909",10,1,5
My Life Is Starting Over,Daniel Johnston,spotify:track:07zsLcaV1xYD3FRotqvDRr,"0,384","0,837",0,"-6,131",1,"0,0857","0,207","3,22E-05","0,202","0,882","164,803",126667,5,"41,16103",8,0,5
My Name Is Anthony Gonsalves - From 'Amar Akbar Anthony' / Soundtrack Version,Kishore Kumar,spotify:track:5VK3mkWn3QsKZAjH3ORcww,"0,626","0,579",3,"-9,198",1,"0,242","0,68",0,"0,0665","0,757","92,754",332147,4,"43,76655",13,0,5
My Prayer,"Ray, Goodman & Brown",spotify:track:7evgtzPEfIxtrlWaAig7rw,"0,493","0,526",10,"-10,992",1,"0,0295","0,398","1,61E-05","0,309","0,314","106,885",185227,3,"32,94489",10,1,5
My Romance - Rudy Van Gelder Remaster,Gene Ammons,spotify:track:3jaUMGTyi4XHBZpXpIWzo2,"0,464","0,0059",1,"-22,41",1,"0,0608","0,945","0,904","0,139","0,297","95,18",254027,4,"22,54404",12,0,5
Nadie Es Como Tu,Rocío Dúrcal,spotify:track:1pAbxPEY5qiSJJRXpatqty,"0,543","0,53",0,"-7,235",1,"0,0284","0,679",0,"0,26","0,781","127,864",182560,4,"33,80435",10,0,5
Naughty Naughty,John Parr,spotify:track:1rEhIxiCM5RFmIz04gLAVf,"0,644","0,645",9,"-7,777",1,"0,0363","0,00778","1,29E-06","0,0747","0,894","113,607",219933,4,"25,65571",11,1,5
Nazar Ke Samne,Anuradha Paudwal,spotify:track:56Ne0akGQ4GHPxS9MOL57G,"0,458","0,51",11,"-8,287",0,"0,0331","0,715","6,37E-05","0,0814","0,526","142,993",335213,4,"18,81085",20,0,5
Need A Little Taste Of Love,The Doobie Brothers,spotify:track:7785ghT4ZHFYUyniLySfRl,"0,605","0,919",9,"-8,372",1,"0,0503","0,000382","0,00139","0,057","0,84","115,006",245413,4,"50,31112",10,1,5
Need Your Loving Tonight,Queen,spotify:track:4PzUPLnioZI9MSM37vUwnW,"0,604","0,876",9,"-3,881",1,"0,0393","0,329",0,"0,241","0,801","137,812",169200,4,"47,29766",7,1,5
Needles And Pins,Tom Petty & The Heartbreakers With Stevie Nicks,spotify:track:6Alshe3WYMVZRbYWgijYWT,"0,497","0,73",9,"-12,505",1,"0,0585","0,0519","1,51E-06","0,822","0,381","119,488",145201,4,"37,8921",7,1,5
Never Die Young,James Taylor,spotify:track:0ALbTno07vq90jEOFcHCbd,"0,783","0,498",4,"-10,446",1,"0,0305","0,61","0,00178","0,196","0,609","123,89",264000,4,"31,53762",10,1,5
Never Land [A Fragment] (Remastered),Sisters of Mercy,spotify:track:3xoTGSzIuC0EY4r9ZHBke6,"0,58","0,736",0,"-12,491",1,"0,0343","0,000181","0,882","0,0482","0,492","149,558",169440,4,"39,13835",6,0,5
Never Turn Your Back on Mother Earth,Martin Gore,spotify:track:5EWyjd80Cg8ZMzIKoU3bay,"0,598","0,3",7,"-14,142",0,"0,0251","0,285","2,26E-06","0,322","0,263","90,014",182333,4,"96,18757",7,0,5
New Day For You,Basia,spotify:track:237SMLdswRjGJmU445btJI,"0,715","0,602",9,"-12,148",0,"0,032","0,159","0,00136","0,105","0,626","110,018",267467,4,"85,25264",9,1,5
New Romance (It's A Mystery),Spider,spotify:track:6mRcTcQxjHByzX6eMWv13T,"0,608","0,671",4,"-12,549",1,"0,0358","0,126","1,31E-06","0,091","0,76","133,894",189475,4,"30,23218",11,1,5
Nicht mit mir!,Abstürzende Brieftauben,spotify:track:0vCfIuaUd9Ud2CQzzDoBoC,"0,555","0,844",2,"-11,111",1,"0,0662","0,092",0,"0,0472","0,691","80,047",146320,4,"49,69548",6,0,5
Night Illusion (feat. Majorie Barnes),Tee Mac,spotify:track:6ZuLObGjW3CTRtjft5zwcm,"0,708","0,497",0,"-12,419",1,"0,0756","0,0162","0,67","0,145","0,857","120,56",264760,4,"18,7965",15,0,5
Night Lights,Gerry Mulligan,spotify:track:7jGGHvY9NqG8uSgnbqNF82,"0,361","0,0264",7,"-25,102",1,"0,0446","0,985","0,823","0,0667","0,148","56,3",292227,4,"57,83976",13,0,5
Night Rider,Pagan Altar,spotify:track:6AAGMEOastPpoLVMZbFg46,"0,135","0,925",9,"-3,018",1,"0,132","0,000165","0,873","0,0655","0,479","65,398",252667,4,"31,65634",14,0,5
Nightmare - Radio 1 Session,Venom,spotify:track:077bzGp5Lub2Yofj0u76Le,"0,331","0,765",0,"-12,168",1,"0,069","2,25E-05","0,0377","0,279","0,17","124,973",205067,4,"60,74587",8,0,5
Nightstalker,Cloven Hoof,spotify:track:5rrmPfdPSOAq9M2456CpZZ,"0,259","0,968",4,"-5,25",1,"0,15","0,00137","0,00368","0,0668","0,484","167,233",231080,4,"28,61793",11,0,5
Nighttiger - Remastered,Picture,spotify:track:30vWuVCpzw0Eqzgv2ZWBjk,"0,53","0,917",2,"-5,736",1,"0,083","7,21E-05","0,0127","0,0923","0,335","136,747",202920,4,"23,82686",11,0,5
Nine Million Rainy Days,The Jesus and Mary Chain,spotify:track:77UPPPUsW9xaoA9rFYaJuO,"0,456","0,729",9,"-8,413",0,"0,0293","0,00712","0,758","0,116","0,371","178,797",270785,4,"31,96727",14,0,5
Nirvana,Death In June,spotify:track:2gQ6vQMcLxscb5Xj16gdbt,"0,513","0,936",9,"-7,925",0,"0,169","0,0843","0,292","0,404","0,389","136,583",166400,4,"29,5096",11,0,5
No Competition,Eric B. & Rakim,spotify:track:2lGMcPCaEyBRu2wFA4kfyv,"0,852","0,42",11,"-21,28",1,"0,293","0,0246","0,000699","0,355","0,647","117,109",232000,4,"61,75679",12,0,5
No More Tears (Enough Is Enough),Barbra Streisand/Donna Summer,spotify:track:1wSPm3y4Lk6ABkVxCmwkZx,"0,634","0,644",2,"-8,234",0,"0,0838","0,51","7,09E-05","0,32","0,286","135,24",282493,4,"46,56178",14,1,5
No Puedo Dejar el Rock - En Vivo '89,Los Suaves,spotify:track:6vTmMRvACpylpn4lbI9ijd,"0,29","0,903",9,"-12,206",1,"0,061","0,0511","0,000324","0,457","0,0793","102,449",331107,4,"15,5119",16,0,5
No Reason,Matthew Young,spotify:track:6Y5xvsGySH5DAzyQAc0AiE,"0,415","0,0779",1,"-33,337",1,"0,0503","0,967","0,813","0,376","0,971","107,815",184813,4,"19,15864",11,0,5
No Way Out,Jefferson Starship,spotify:track:5ncLNCx0nnz763Aug1q4ay,"0,587","0,791",5,"-5,139",0,"0,0301","0,0222","0,000115","0,0376","0,349","105,591",262573,4,"49,03585",10,1,5
Nobody Weird Like Me - Remastered,Red Hot Chili Peppers,spotify:track:0tp9eoX9x9RZ2STDVarBBs,"0,167","0,975",2,"-4,279",1,"0,216","0,000169","0,0161","0,172","0,0918","199,06",229960,4,"29,36212",12,0,5
Nobody's Fool,Cinderella,spotify:track:6Emp7DEsP5a3nsEMwyB5iG,"0,176","0,742",9,"-5,543",0,"0,0376","0,0058","0,0628","0,775","0,168","135,204",307453,4,"29,88173",11,1,5
North,Current 93,spotify:track:4mMkawC8o9xgI4D9rXER6t,"0,513","0,0787",0,"-12,428",1,"0,052","0,859",0,"0,177","0,196","119,71",42707,3,0,2,0,5
North By North,The Bats,spotify:track:54r0OvSGxzwzLHqlUv2TOP,"0,439","0,836",3,"-11,718",1,"0,0543","0,038","0,201","0,179","0,887","132,46",244600,4,"57,72755",12,0,5
Nothin (That Compares 2 U),The Jacksons,spotify:track:4wfqntsKjeI91KlnAJ9Clh,"0,77","0,754",2,"-10,784",1,"0,0484","0,0464",0,"0,309","0,559","104,784",322160,4,"32,85465",13,1,5
Nothing Much to Lose,My Bloody Valentine,spotify:track:3gOzKbPb3Atac29uUNY08H,"0,282","0,95",2,"-9,077",1,"0,111","1,55E-05","0,819","0,212","0,0814","130,677",197307,4,"36,82282",10,0,5
Notorious,Duran Duran,spotify:track:4znkNgqRMCF12mY7EbklsA,"0,815","0,626",0,"-13,406",1,"0,0553","0,504","1,41E-06","0,0372","0,825","106,47",258000,4,"57,76636",9,1,5
O Morro Nao Tem Vez,Stan Getz,spotify:track:7GzGoTxCzyrPPEVmdiLnkt,"0,463","0,38",7,"-13,032",0,"0,0303","0,775","0,0662","0,137","0,676","152,409",412160,4,"28,24787",24,0,5
O último romântico,Lulu Santos,spotify:track:3ydMZTMf4jK7FOLkYrE9km,"0,716","0,494",4,"-14,118",1,"0,0288","0,62","1,28E-05","0,303","0,805","129,864",252307,4,"19,88463",11,0,5
Ogya Behye Wo,The Cutlass Dance Band,spotify:track:4rTr6YVxHkXDtwHFJVUKFh,"0,744","0,699",0,"-10,784",1,"0,0695","0,278","0,0283","0,147","0,951","127,42",295554,4,"32,78416",14,0,5
Oh Boy,Slime,spotify:track:4xiZ2sx9ZMUsclWiLWklcJ,"0,332","0,946",0,"-5,413",1,"0,0885","0,000946","0,00281","0,956","0,45","123,247",105800,4,"5,51701",3,0,5
Oh. Sherrie,Steve Perry,spotify:track:4zEi4tr3lEhiAvTRxEzbEz,"0,333","0,695",5,"-5,116",1,"0,0465","0,372","7,13E-06","0,107","0,317","203,753",229347,4,"34,03893",10,1,5
Old Friends,Hubert Sumlin,spotify:track:3daHAQPBjwwIoeKPfePxk9,"0,513","0,204",9,"-17,375",1,"0,0582","0,816",0,"0,127","0,564","145,465",162067,3,"33,74781",9,0,5
Olhos Coloridos,Sandra De Sá,spotify:track:4lAkwid17PBHkFPMWq5MJ3,"0,822","0,443",5,"-13,743",0,"0,0386","0,0946","0,0161","0,0957","0,97","97,103",404960,4,"22,05404",19,0,5
On A Carousel,Glass Moon,spotify:track:5S89LIMJfnXnZ1bAg7vF5P,"0,439","0,487",11,"-11,097",1,"0,039","0,144","0,000113","0,219","0,615","119,135",206907,4,"25,67649",9,1,5
On And On And On,ABBA,spotify:track:5k64eI1sCsJiFjkM2HTFi3,"0,706","0,909",5,"-6,002",1,"0,0276","0,267","0,0689","0,161","0,945","128,005",220267,4,"32,34037",9,1,5
On The Radio,Donna Summer,spotify:track:41v23mPw4Se92JKUGvnkmW,"0,734","0,45",4,"-13,92",0,"0,035","0,113","1,13E-05","0,296","0,595","127,46",241507,4,"34,25669",11,1,5
On The Road Again,Willie Nelson,spotify:track:1OmKo4t4Bh95xQI6WGiUR3,"0,714","0,724",4,"-8,488",1,"0,042","0,55","0,101","0,826","0,802","111,173",153107,4,"38,68719",8,1,5
On The Way To The Sky,Neil Diamond,spotify:track:1JfCKlPwbIty2pGavUFsu6,"0,422","0,155",0,"-18,412",1,"0,0292","0,423","3,07E-06","0,133","0,0739","94,256",226400,3,"29,23617",11,1,5
On The Wings Of Love,Jeffrey Osborne,spotify:track:6AEdWbrFREOUNmI1hMPbyc,"0,546","0,352",7,"-12,066",1,"0,032","0,404",0,"0,355","0,39","69,199",241760,4,"24,65683",11,1,5
Once In A Lifetime,Talking Heads,spotify:track:38Ngied9rBORlAbLYNCl4k,"0,644","0,919",2,"-6,289",1,"0,0561","0,181","0,134","0,622","0,871","117,459",259907,4,"41,15323",11,1,5
One,Bee Gees,spotify:track:2TXQsN854jne8GXWbd3SJx,"0,682","0,615",11,"-12,839",1,"0,0353","0,279","0,0414","0,036","0,958","109,047",294600,4,"18,46329",11,1,5
One Good Woman,Peter Cetera,spotify:track:7ttAAvkXzs3IC1Qm3H1N3k,"0,761","0,48",7,"-14,141",1,"0,0298","0,537","0,000151","0,0535","0,689","124,163",277973,4,"25,31756",11,1,5
One Heartbeat,Smokey Robinson,spotify:track:74mogflQPJsYtZWZQ9mFmM,"0,752","0,336",2,"-15,097",1,"0,0268","0,143","1,29E-06","0,0671","0,783","89,631",247000,4,"43,12339",12,1,5
One Hundred Ways,Quincy Jones Featuring James Ingram,spotify:track:5SltMm0H5x0zoN7XFGYneH,"0,696","0,5",8,"-8,748",1,"0,0394","0,489","7,54E-06","0,268","0,423",90,277213,4,"44,97551",12,1,5
One More Try,George Michael,spotify:track:5932kbyNt445gDTT2chRUS,"0,551","0,291",5,"-12,544",1,"0,0283","0,434","3,78E-05","0,11","0,0823","119,005",350667,3,"26,34592",23,1,5
One O'clock Jump,Doc Severinsen,spotify:track:4D721KbGdtGhKtdDisrhZu,"0,522","0,524",1,"-10,495",1,"0,0467","0,423","0,00729","0,218","0,77","93,133",174840,4,"31,32482",8,0,5
