dataset_of_70s_track,dataset_of_70s_artist,dataset_of_70s_uri,dataset_of_70s_danceability,dataset_of_70s_energy,dataset_of_70s_key,dataset_of_70s_loudness,dataset_of_70s_mode,dataset_of_70s_speechiness,dataset_of_70s_acousticness,dataset_of_70s_instrumentalness,dataset_of_70s_liveness,dataset_of_70s_valence,dataset_of_70s_tempo,dataset_of_70s_duration_ms,dataset_of_70s_time_signature,dataset_of_70s_chorus_hit,dataset_of_70s_sections,dataset_of_70s_target,dataset_of_70s_id_ano
Loose - Take 22,The Stooges,spotify:track:6nQgnaXd1IUGv9aYxEdbJd,0.462,"0,941",2,"-3,679",1,"0,0366","0,000153","0,797","0,127","0,523","132,446",222333,4,"51,86081",10,0,4
Los Dias de Actemio,Los Gatos,spotify:track:3M5S1CTBkRf7gpgrGcpHTw,0.456,"0,547",2,"-7,761",1,"0,0526","0,824","0,0568","0,258","0,45","157,901",234587,3,"46,04053",11,0,4
Lost Her In The Sun,John Stewart,spotify:track:2D9UFcG7uXamynisTMIyuj,0.688,"0,708",4,"-8,506",1,"0,0302","0,128","0,00178","0,113","0,81","117,023",230427,4,"46,83219",14,1,4
Love Bones,Johnnie Taylor,spotify:track:4QscbhPWgoercB4xv645QE,0.505,"0,338",10,"-17,295",0,"0,0539","0,723","2,68E-05","0,0635","0,942","207,552",245627,4,"36,21784",12,1,4
Love Gonna Pack Up (And Walk Out),The Persuaders,spotify:track:3q9e1qjPQAqZOQLR2BBqVK,0.647,"0,443",9,"-11,263",0,"0,0486","0,525",0,"0,039","0,77","133,296",200173,4,"54,59848",10,1,4
Love Hurts,Nazareth,spotify:track:1i5oEx2vFczQ2sCY3c6Kn5,0.485,"0,328",7,"-11,853",1,"0,0254","0,00596","0,0032","0,325","0,138","79,766",233133,4,"16,12102",13,1,4
Love Is Like Oxygen,Sweet,spotify:track:58gcsPyG1xsD4uNtDiMC4c,0.567,"0,455",9,"-9,896",0,"0,0479","0,242","2,79E-06","0,118","0,58","123,416",227533,4,"66,63419",12,1,4
Love Me,The Rascals,spotify:track:2GI6Y06vuos2sOgZiXhU2y,0.455,"0,671",7,"-8,926",0,"0,0323","0,224",0,"0,316","0,66","136,206",123600,4,"51,87456",5,1,4
Love Me Again,Rita Coolidge,spotify:track:7vYpMAhNCvBFNWXTLQXgtN,0.529,"0,326",8,"-10,462",1,"0,0317","0,604","3,14E-05","0,129","0,133","141,21",217373,4,"33,54182",12,1,4
Love Song,Tommy James,spotify:track:0EMgvvNROQvwc3ap3b41pH,0.456,"0,602",11,"-9,065",1,"0,0285","0,232",0,"0,107","0,856","100,017",209467,4,"40,72653",11,1,4
Love You Inside Out,Bee Gees,spotify:track:73V1mhbDb7K0lqlHB82iN5,0.706,"0,516",11,"-11,037",0,"0,0474","0,354","4,19E-06","0,205","0,833","94,716",251333,4,"31,44528",13,1,4
Lovely Luna,Kayak,spotify:track:2ZoEdsR7CD4BQxxf4UW6w1,0.207,"0,137",2,"-14,776",1,"0,0392","0,697","0,2","0,0798","0,0396","119,268",499307,4,"44,5863",24,0,4
Loving Arms,Dobie Gray,spotify:track:0pVKidXUY98ae4SqRjVTFX,0.456,"0,232",4,"-11,919",1,"0,0326","0,898","2,13E-06","0,139","0,23","130,046",186642,4,"44,88421",8,1,4
"Luckenbach, Texas (Back To The Basics Of Love)",Waylon Jennings,spotify:track:5pdKPY4O9CHuzDDp557j4N,0.687,"0,469",7,"-9,992",1,"0,0322","0,714","0,00199","0,252","0,674","102,88",200640,4,"28,2778",13,1,4
Macao,Hui Ohana,spotify:track:477YSA12Sos4W3B5Pc1pu0,0.495,"0,719",5,"-7,311",1,"0,0391","0,766",0,"0,796","0,788","87,767",139507,4,"84,89116",5,0,4
MacArthur Park,Donna Summer,spotify:track:42tYHqMxXxXHAAWqLaoOfQ,0.579,"0,667",4,"-12,361",0,"0,04","0,0829","0,000605","0,0547","0,449","131,022",235200,4,"67,45566",9,1,4
Machine Gun,Commodores,spotify:track:3mQTPYezPCB9uUM3WpkIff,0.741,"0,97",5,"-6,364",1,"0,0341","0,00882","0,836","0,295","0,778","113,103",159467,4,"37,45776",8,1,4
Macho Man,Village People,spotify:track:22kv2NoeaD7qhTgShfZjIv,0.745,"0,593",5,"-12,33",1,"0,0439","0,0523",0,"0,582","0,888","132,897",314800,4,"44,76883",12,1,4
Maggie,Redbone,spotify:track:1z5PagAjBTbe4T0PaoxOyh,0.56,"0,933",6,"-5,975",0,"0,103","0,0613","0,192","0,0822","0,754","126,919",306867,4,"31,64244",14,1,4
Magic Woman Touch,The Hollies,spotify:track:0xobShHrREruqFBUeXHytE,0.551,"0,683",4,"-9,296",1,"0,0273","0,0287",0,"0,113","0,706","92,582",200467,4,"23,28857",11,1,4
Magnet And Steel,Walter Egan,spotify:track:1Fk6KB9H0oZ2rYKFRDrhQm,0.719,"0,395",1,"-9,581",0,"0,0335","0,349","5,07E-05","0,0716","0,718","113,036",204760,3,"44,70283",9,1,4
Makapu'u Beach,Gabby Pahinui,spotify:track:67iqfB5Jpgwc9iEoCHnePV,0.607,"0,342",2,"-14,742",1,"0,0316","0,742",0,"0,116","0,485","107,794",174880,3,"27,96931",9,0,4
Make It With You,The Whispers,spotify:track:6qg57tPK0DrfiiUnhsoCEu,0.747,"0,705",0,"-11,036",1,"0,0541","0,00643","3,9E-05","0,0412","0,822","116,184",303000,4,"27,72172",14,1,4
Making Our Dreams Come True,Cyndi Grecco,spotify:track:4qNGhNFkGdDJ9m6WZrk242,0.449,"0,873",2,"-7,231",0,"0,127","0,246","0,00157","0,128","0,855","162,343",148691,4,"39,83076",8,1,4
Man Of Constant Sorrow,Ginger Baker's Air Force,spotify:track:55U0bu6i0z7TPH3peAX2Dx,0.354,"0,737",9,"-5,975",1,"0,0377","0,203",0,"0,34","0,568","84,622",230947,4,"33,97921",8,1,4
"Man Smart, Woman Smarter",Robert Palmer,spotify:track:2TKNoRFYpwhMF5OHgKpxxe,0.649,"0,585",2,"-13,494",1,"0,043","0,098",0,"0,293","0,977","78,218",156507,4,"48,83132",5,1,4
Matangi's Love Theme,Nino Rota,spotify:track:5JR962roal1KtSgXFOX2fL,0.324,"0,041",9,"-25,854",1,"0,0378","0,994","0,958","0,107","0,52","85,65",98707,4,"8,2182",3,0,4
Me cai de la nube,Cornelio Reyna,spotify:track:3MTdHQB4Z3xH0h6Iw1mhH0,0.79,"0,691",8,"-3,904",1,"0,0402","0,567","2,12E-06","0,0593","0,917","112,876",188240,4,"43,1898",9,0,4
Me Deixa Em Paz / a Fonte Secou / Mora Na Filosofia / Eu Quero Essa Mulher Assim Mesmo - Ao Vivo,MPB4,spotify:track:4goCh7iwEtZB06hSvSD0mO,0.376,"0,82",10,"-8,257",1,"0,102","0,489","1,06E-06","0,601","0,692","153,492",187040,4,"33,58187",10,0,4
Me Llamarás (Bulerías),Chiquetete,spotify:track:4yKWVHJF20HXM5b9BP7lKv,0.499,"0,758",6,"-10,361",0,"0,0698","0,562",0,"0,486","0,802","110,71",176733,3,"48,77178",8,0,4
Messe de la Pentecôte: Consécration. Le don de la Sagesse,Olivier Messiaen,spotify:track:2B8xigAUdWg4l3osrs46Nh,0.164,"0,0011",4,"-24,489",1,"0,0389","0,0263","0,281","0,128","0,199","87,147",289493,4,"49,28325",12,0,4
Mi Inspiración - Instrumental,Paco de Lucía,spotify:track:5mYq648dVrAvCpB1RMEX9W,0.374,"0,586",2,"-9,303",1,"0,032","0,821","0,781","0,417","0,638","112,251",196920,4,"27,10397",8,0,4
Midget Submarine,Swell Maps,spotify:track:1Z6Trl1OXH5tVLpMxC9Wid,0.234,"0,98",9,"-4,48",1,"0,0824","7,84E-05","0,846","0,359","0,0651","143,564",274427,4,"21,37529",13,0,4
Midnight At The Oasis,Maria Muldaur,spotify:track:5VBcEJ4mtXTmVEJtc7hx2g,0.705,"0,499",1,"-7,969",1,"0,0265","0,409","6,59E-05","0,103","0,391","98,686",229507,4,"61,87929",12,1,4
Midnight Rider,Gregg Allman,spotify:track:23ZOiEUix1FsthnLfpWXqj,0.567,"0,439",0,"-11,516",1,"0,0232","0,491","0,203","0,123","0,403","86,812",267363,4,"40,74572",13,1,4
Military Madness,Graham Nash,spotify:track:6n3Wk44F3ZZwts8OAyB2zK,0.582,"0,572",0,"-10,711",1,"0,0328","0,323",0,"0,0541","0,505","120,374",176667,4,"37,92011",9,1,4
Milk Cow Blues,Johnny Shines,spotify:track:1EHAgCG4s4Cz1AgRQ63hNR,0.644,"0,313",8,"-15,503",1,"0,131","0,377","0,187","0,764","0,755","121,123",175600,4,"30,91655",8,0,4
Mind,Kas Product,spotify:track:66MKqhwGIKAQGIDurpwYGS,0.733,"0,458",2,"-11,181",1,"0,194","0,238",0,"0,0625","0,264","77,377",166187,4,"33,74439",8,0,4
Minstrel In The Gallery,Jethro Tull,spotify:track:2kRpkk3oY49KcFLzINA2s9,0.368,"0,507",11,"-12,139",0,"0,0722","0,0519","2,05E-06","0,0751","0,618","95,933",498653,3,"52,95261",20,1,4
Minute By Minute,The Doobie Brothers,spotify:track:5Mx2naEcivC0tmfyOxdhHY,0.731,"0,371",0,"-13,187",1,"0,0402","0,741","0,00779","0,0903","0,96","143,613",207533,3,"31,64243",11,1,4
Miss America,Mark Lindsay,spotify:track:5HYrPsCxp8DOxeCMobRRkK,0.238,"0,384",8,"-13,17",0,"0,0366","0,695",0,"0,327","0,333","176,981",212573,4,"34,3477",8,1,4
Miss You,The Rolling Stones,spotify:track:3hJLKtTpgct9Y9wKww0BiR,0.795,"0,71",9,"-4,746",0,"0,0392","0,443","0,0215","0,344","0,845","109,689",288667,4,"45,45196",15,1,4
Mister Magic,"Grover Washington, Jr.",spotify:track:2fmXnPfzguSp3zKDibCBgv,0.734,"0,641",5,"-8,471",0,"0,0662","0,00603","0,372","0,0602","0,868","103,813",541827,4,"34,62654",19,1,4
Mit Pfefferminz bin ich dein Prinz,Westernhagen,spotify:track:61uIub4nS6R2qjmoFX1BWk,0.73,"0,62",7,"-12,556",1,"0,0426","0,634","0,000325","0,107","0,97","143,034",167560,4,"28,98",9,0,4
Moana's Dance,Nino Rota,spotify:track:3oufnQpbUHL87jrYkNyE7M,0.484,"0,501",6,"-17,009",1,"0,0604","0,609","0,873","0,111","0,433","160,743",175787,4,"49,74526",9,0,4
"Moeda, Reza e Cor",Dom Salvador,spotify:track:1gQshB0pi6EM3MJtTXFdWJ,0.495,"0,933",9,"-5,583",0,"0,0334","0,491","0,852","0,114","0,803","99,274",201533,4,"30,62268",9,0,4
"Mon Amour, Meu Bem, Ma Femme",Reginaldo Rossi,spotify:track:7fZT8VqbwRTqTbHQhHmQTe,0.634,"0,587",7,"-8,743",1,"0,034","0,0895","2,79E-05","0,132","0,853","135,477",143173,4,"25,40046",9,0,4
"Money, Money, Money",ABBA,spotify:track:29FNeqjOV2kPWGS55qhtGB,0.756,"0,741",9,"-6,426",0,"0,0364","0,43","0,00113","0,0807","0,691","120,445",186787,4,"39,84122",7,1,4
Monster,Steppenwolf,spotify:track:1jBfY6x1uIZTUxYAOi54c3,0.441,"0,542",7,"-12,444",1,"0,0439","0,131","2,38E-05","0,103","0,37","111,545",556427,4,"52,15217",18,1,4
MOONSONG,Compost,spotify:track:6qAu5HlWB7iy7TtI9YoRA5,0.416,"0,44",4,"-12,033",0,"0,0618","0,631","0,000572","0,14","0,291","128,154",267533,4,"34,29662",9,0,4
"More, More, More Pt. 1",Andrea True Connection,spotify:track:1EtDI7CDVN8qkVaXfkmCdC,0.608,"0,823",7,"-9,387",0,"0,0545","0,00249","0,00147","0,307","0,825","104,274",179133,4,"33,15293",7,1,4
Morning Bugle,John Hartford,spotify:track:0Av9fZuWfzlJHR2SYA1j7c,0.648,"0,308",10,"-18,033",1,"0,033","0,908","0,109","0,0901","0,718","98,658",144693,4,"20,13052",8,0,4
Morning Glory,Deuter,spotify:track:0ONrLKP2Ep5g53kGC6Sg7N,0.25,"0,168",5,"-26,281",1,"0,0348","0,0657","0,96","0,0381","0,198","125,692",142933,4,"44,60824",4,0,4
Motema Ngai Nakufelaka,Verckys & L'Orchestre Vévé,spotify:track:2XjS4C6pM5p0itISXDQbTY,0.582,"0,444",7,"-12,476",1,"0,0963","0,972",0,"0,132","0,894","121,949",283957,4,"34,00999",14,0,4
Mother Whale Eyeless - 2004 Digital Remaster,Brian Eno,spotify:track:19oo11qMT4fsbRbMthDsxI,0.527,"0,556",0,"-10,798",1,"0,0299","0,117","0,00226","0,134","0,663","117,528",345880,4,"35,25796",16,0,4
Motorcycle Circus,Luis Bacalov,spotify:track:3ONT9bbXlvp118QYHr4f1U,0.432,"0,47",9,"-16,793",0,"0,0386","0,129","0,844","0,131","0,776","116,442",221840,4,"33,61726",9,0,4
Motown Review,Philly Cream,spotify:track:4Ajw0QFjYVh8zrlItY2i5M,0.67,"0,651",9,"-10,78",0,"0,0305","0,0167","1,02E-05","0,0436","0,823","132,992",348707,4,"47,85066",14,1,4
"Move Over, Little Dog",Lonnie Brooks,spotify:track:6dL4wM1hnGTqKRkOJPeA8u,0.566,"0,692",5,"-10,917",1,"0,0421","0,469","0,0112","0,146","0,819","132,884",255827,4,"26,43144",13,0,4
Movin' Out (Anthony's Song),Billy Joel,spotify:track:16GUMo6u3D2qo9a19AkYct,0.664,"0,88",2,"-5,009",0,"0,0326","0,465","1,63E-05","0,0591","0,895","133,898",210760,4,"57,11082",9,1,4
Multani Alap,Nikhil Banerjee,spotify:track:4lG29yDJ1aDjjdlkxGLzoT,0.18,"0,0439",2,"-28,242",1,"0,0314","0,926","0,00114","0,168","0,0385","70,574",639467,1,"57,28934",24,0,4
Music Bed (3),Brian Bennett,spotify:track:59dEUA4CU6vAgsLqPUvcdi,0.62,"0,305",0,"-14,379",1,"0,0336","0,384","0,909","0,0448","0,684","155,732",60839,4,"32,01256",4,0,4
Music for My Friends,Big Band Katowice,spotify:track:0wQSbnoWedsjOG3zl39De7,0.581,"0,69",10,"-12,054",0,"0,112","0,211","0,69","0,194","0,644","134,659",440733,4,"39,88779",18,0,4
Must Be Love,The James Gang,spotify:track:52RObxwvt4TsGQFmdMQfFY,0.573,"0,524",9,"-16,128",1,"0,0484","0,0388","7,8E-06","0,0918","0,764","117,453",231293,4,"28,52868",12,1,4
Must Of Got Lost,The J. Geils Band,spotify:track:252pAlbltOjOcUux4dRtjp,0.53,"0,516",0,"-12,378",1,"0,0793","0,41","0,00182","0,0532","0,738","103,922",178240,4,"33,65358",10,1,4
My Baby's Baby,Liquid Gold,spotify:track:6fylMhfB3KSnYuLHqywuqk,0.777,"0,608",0,"-11,725",1,"0,0733","0,0341","0,31","0,0636","0,803","131,163",371640,4,"22,39546",18,1,4
My Boy,Elvis Presley,spotify:track:5UjS7jve7tYXjyQ8IUUEtT,0.42,"0,0235",0,"-17,663",1,"0,0728","0,934","0,00674","0,136","0,252","85,08",153267,4,"28,571",8,1,4
My Eyes Get Blurry,Kenny Nolan,spotify:track:1uMWTSC1bn3Hpca9SYK24s,0.475,"0,39",2,"-11,559",1,"0,0318","0,694","5,01E-06","0,0592","0,378","84,187",242867,4,"54,67237",10,1,4
My Favorite Things - Live In Stockholm / 1963,John Coltrane,spotify:track:1rspnh2IRnPJ3AtlDjtGpA,0.282,"0,576",11,"-9,463",0,"0,0401","0,879","0,451","0,866","0,476","64,5",1267613,4,"40,60744",56,0,4
My Head Is My Only House Unless It Rains,Captain Beefheart & His Magic Band,spotify:track:40FBvcPdz84RpbCOx2lHQV,0.842,"0,256",2,"-20,038",1,"0,0535","0,81","0,276","0,0721","0,612","113,221",175600,4,"67,99428",7,0,4
My Life,Billy Joel,spotify:track:4ZoBC5MhSEzuknIgAkBaoT,0.741,"0,647",2,"-12,878",1,"0,0427","0,108","0,00139","0,0555","0,804","131,097",284000,4,"33,18043",15,1,4
My Maria,B.W. Stevenson,spotify:track:6EA8NmWd3l9C6ycQfbEOnS,0.74,"0,622",4,"-10,613",1,"0,0361","0,0828","0,00673","0,0577","0,961","121,576",152000,4,"35,57126",8,1,4
My Own Way To Rock,Burton Cummings,spotify:track:40ExxEf44HPz7yWKgZvEQo,0.402,"0,911",0,"-8,396",1,"0,0818","0,0165","0,00135","0,142","0,591","176,941",285907,4,"28,26981",12,1,4
My Way / Trouble,Raul Seixas,spotify:track:3fCg0tHavGgdmVpJga9vBz,0.371,"0,95",5,"-3,048",1,"0,297","0,432","0,000358","0,675","0,492","102,907",273027,3,"53,71492",12,0,4
Na Na Hey Hey Kiss Him Goodbye,Steam,spotify:track:1mrSHPNTDdMkXpR4BiSiD7,0.637,"0,916",7,"-6,95",1,"0,0458","0,0139","2,27E-05","0,21","0,506","114,987",247173,4,"43,50466",8,1,4
Nachtlager N. Granada - The Lower Castle Yard,Traditional,spotify:track:16BjtTPPOnzv83TQWrnQQf,0.53,"0,592",10,"-16,461",1,"0,0366","0,942","0,933","0,393","0,916","148,098",83400,4,"21,26378",6,0,4
Nakoma Juste 1 & 2,Verckys & L'Orchestre Vévé,spotify:track:6GsAkgcRFq0GLiocyuZOHu,0.569,"0,598",1,"-9,243",1,"0,24","0,522","2,65E-05","0,0644","0,911","100,808",563872,4,"32,71967",26,0,4
Name of the Game,Brian Bennett,spotify:track:7jsactTYPuOWrVfLRL40lt,0.551,"0,305",7,"-19,099",1,"0,0549","0,0798","0,883","0,126","0,232","81,843",266531,4,"72,82349",12,0,4
Nanakuli,Hui Ohana,spotify:track:1YSPL4ViZxmTyIuNwyFP5n,0.644,"0,361",7,"-12,54",1,"0,0295","0,907","0,0795","0,104","0,781","88,171",161560,4,"29,38076",6,0,4
Nani Hanalei,The Brothers Cazimero,spotify:track:3xaXgeSJ53aFvEwUD8rlSi,0.363,"0,089",4,"-23,291",1,"0,0334","0,79","0,000491","0,368","0,404","76,187",304707,4,"32,37748",15,0,4
Nathan Jones,The Supremes,spotify:track:2djxoTjKyb4JVGv19s9ZxW,0.522,"0,701",5,"-9,071",1,"0,0372","0,307","0,044","0,39","0,925","157,257",181360,4,"62,89331",8,1,4
Nathan's Lament - Remastered,kalapana,spotify:track:0iZETwJJ7WQhIuI0eqggS6,0.41,"0,602",9,"-11,559",1,"0,0401","0,0424","0,000369","0,0633","0,833","152,546",235147,4,"35,10279",10,0,4
Natural High,Bloodstone,spotify:track:73etijhz7pV4Wx7GTANLpq,0.332,"0,371",4,"-9,884",1,"0,0396","0,729","0,00021","0,176","0,375","173,273",249093,3,"39,51623",10,1,4
N'Dia,Verckys & L'Orchestre Vévé,spotify:track:2rlzeMs9vrqCroFGo5mbOK,0.744,"0,424",0,"-8,559",1,"0,0486","0,316","1,8E-05","0,438","0,679","111,082",306000,4,"43,23869",17,0,4
Never Let Her Slip Away,Andrew Gold,spotify:track:4jV4ld7z4BrswF3uKqz8Ny,0.718,"0,368",0,"-17,535",0,"0,0351","0,538",0,"0,0614","0,895","114,295",208240,4,"64,41683",7,1,4
New Ways To Live,Piero Piccioni,spotify:track:10QhtDeDjDX3WCE8tdOaR8,0.521,"0,835",2,"-5,083",0,"0,0342","0,0315","0,912","0,201","0,875","105,115",118400,4,"13,89313",3,0,4
Ni Chicha Ni Limoná,Victor Jara,spotify:track:0hL5NfPALY23Q5FBra7Ux4,0.72,"0,628",1,"-9,34",1,"0,0459","0,559",0,"0,0683","0,914","151,294",202594,3,"48,22838",11,0,4
Nights On Broadway,Bee Gees,spotify:track:4JjcCdm0RSPuvQWnZyrNkm,0.573,"0,641",5,"-9,196",1,"0,0443","0,235","0,00414","0,859","0,613","88,862",271373,4,"41,26383",12,1,4
Nights To Come,Piero Piccioni,spotify:track:1bWg83P2Bn9jVehn9zhx0i,0.272,"0,428",5,"-9,727",0,"0,0364","0,215","0,845","0,196","0,438","178,199",178560,3,"42,18934",9,0,4
Nine Below Zero - Live,Muddy Waters,spotify:track:3c5E4jsPyxiHzC2aYNzB61,0.519,"0,735",2,"-10,204",1,"0,0942","0,401","0,0794","0,841","0,669","117,211",322200,1,"61,38834",12,0,4
Nine Pound Hammer - Live,Lester Flatt,spotify:track:7DaxHCoc6sEYJIXvARUUBD,0.505,"0,742",9,"-9,932",1,"0,0593","0,709","0,0187","0,901","0,796","120,981",180080,4,"82,87579",6,0,4
No Cordão da Saideira - Ao Vivo,MPB4,spotify:track:42PeZpAQyB4Ljk0a3NP8eL,0.534,"0,528",10,"-12,147",1,"0,284","0,765","0,792","0,811","0,718","123,727",135733,4,"67,46484",5,0,4
No Nos Paran Más,Billy Bond y La Pesada,spotify:track:7prtCB1thLKb4KuxKYEsKc,0.502,"0,758",2,"-8,439",1,"0,0626","0,0081","9,41E-05","0,573","0,834","77,418",204387,4,"19,27749",9,0,4
No One Receiving - 2004 Digital Remaster,Brian Eno,spotify:track:4AHCh0JCCzPYsvRCUFdru3,0.641,"0,789",9,"-12,803",1,"0,154","0,127","0,000218","0,139","0,548","107,672",232787,4,"37,48169",10,0,4
No One To Depend On,Santana,spotify:track:3pPnys7mGV0DQkQoxmovXi,0.576,"0,687",0,"-10,941",1,"0,0391","0,05","0,0199","0,129","0,73","111,034",331333,4,"28,90085",10,1,4
No Tell Lover,Chicago,spotify:track:0GoT8Ro3hwpyFZfPmg0Wk7,0.453,"0,75",5,"-6,658",0,"0,186","0,325","0,000126","0,117","0,764","171,925",229547,4,"47,03906",11,1,4
Nobody,The Doobie Brothers,spotify:track:1w6uOq9M9XOqr5ftBZHfcN,0.634,"0,892",2,"-5,374",1,"0,0309","0,0134","0,00068","0,0477","0,23","114,967",260027,4,"27,17715",12,1,4
Non Si Sevizia Un Paperino - Don't Torture a Duckling,Riz Ortolani,spotify:track:3mnO7fjjevVHd9BvDBQs5b,0.258,"0,124",2,"-20,547",1,"0,0526","0,951","0,614","0,0743","0,0318","116,123",149733,4,"52,19675",8,0,4
Not Fade Away,Tanya Tucker,spotify:track:3F83qFNqbwVaSe2VUDmBTb,0.623,"0,772",8,"-12,581",1,"0,0425","0,0627","0,00148","0,125","0,964","93,217",244933,4,"47,06827",9,1,4
Now I'm A Woman,Nancy Wilson,spotify:track:3IyGtdpfy2A4liIs5n03LN,0.373,"0,437",2,"-9,931",0,"0,0361","0,926","0,00223","0,247","0,532","125,412",171133,4,"28,35167",9,1,4
Now That I'm Down,Son Seals,spotify:track:5KZrHPwscBkXturVJCJlM4,0.49,"0,338",2,"-13,657",1,"0,2","0,472","4,31E-06","0,109","0,463","140,533",362400,3,"23,68726",21,0,4
Nutbush City Limits,Bob Seger,spotify:track:6RM7EnZNWsEhdikBnNFeDf,0.46,"0,847",0,"-4,74",1,"0,0391","0,326","0,00833","0,345","0,654","165,091",236587,4,"29,71814",11,1,4
Nuvem Cigana,Milton Nascimento,spotify:track:7i8VODqaKoo8VimndSROGt,0.526,"0,403",0,"-10,736",1,"0,0311","0,612","1,55E-06","0,0789","0,524","120,335",179800,4,"31,50185",9,0,4
O Crime - Ao Vivo,MPB4,spotify:track:3ck3ofUErVi1WzyVZSAGmD,0.295,"0,0239",7,"-17,755",0,"0,0329","0,979",0,"0,163","0,0512","169,951",140285,4,"26,09427",8,0,4
O Por Do Sol,Fernando Mendes,spotify:track:6i3fNMOa7RWYQMrbeSftzH,0.604,"0,52",0,"-10,279",1,"0,0281","0,0707","7,76E-06","0,318","0,576","129,716",189667,4,"32,14903",11,0,4
Objeto Voador,Leno e Lilian,spotify:track:1hDulcsRFMMe3LZeuB6mZX,0.394,"0,634",0,"-11,391",1,"0,0569","0,813",0,"0,133","0,924","190,951",142245,4,"27,31688",9,0,4
"Oh Me, Oh My (Dreams In My Arms)",Al Green,spotify:track:55tv2auMZGJsEHnCKSQBfn,0.714,"0,541",5,"-9,068",1,"0,0297","0,309","8,41E-06","0,0734","0,616","95,41",168853,4,"27,30668",9,1,4
Oh my Love - Solo Orchestra,Riz Ortolani,spotify:track:413MFdr5nxVb1wTN3yLBKu,0.193,"0,396",5,"-6,948",1,"0,0319","0,925","0,881","0,202","0,0399","100,336",169280,5,"36,65619",7,0,4
Oh What A Night For Dancing,Barry White,spotify:track:1CMgTRTMXSzIH4nYJX7fbh,0.706,"0,463",0,"-10,89",1,"0,0266","0,107","0,0125","0,0912","0,613","116,575",235293,3,"45,54952",8,1,4
Ohio,"Crosby, Stills, Nash & Young",spotify:track:0ToHhkK4qtwEyKOxhQpMbJ,0.445,"0,529",0,"-10,94",1,"0,026","0,261","0,0162","0,184","0,749","79,296",183733,4,"27,0153",10,1,4
Ohye Atar Gyan,Ebo Taylor,spotify:track:6oouAsU9o3zDCoDEfJGbfB,0.766,"0,816",8,"-5,919",1,"0,0659","0,322","0,326","0,243","0,688","99,248",368027,4,"35,56561",15,0,4
Ojo,Leo Kottke,spotify:track:33eBNXQ89f4tboJ5fBMv3i,0.432,"0,356",5,"-18,018",1,"0,0424","0,49","0,907","0,0985","0,824","99,656",132240,4,"46,83617",7,0,4
Old Days,Chicago,spotify:track:566JK3Jw6Elm5oydYhUXAu,0.503,"0,808",0,"-6,56",1,"0,0603","0,0184","0,000262","0,332","0,617","123,908",204067,4,"34,1184",11,1,4
On The Beach (In The Summertime),The 5th Dimension,spotify:track:1Z9QZVa7IJJcWFfgrWsIMY,0.427,"0,604",10,"-6,416",1,"0,0248","0,288","0,000151","0,0692","0,851","162,056",208773,4,"34,88186",11,1,4
On The Border,Al Stewart,spotify:track:4VzweaqBuc7LT6yluAt5Ol,0.5,"0,664",6,"-10,935",0,"0,0332","0,0813","9,6E-06","0,0804","0,62","98,058",202307,4,"30,63479",10,1,4
On the Road,John Hartford,spotify:track:1ihlhCsLWnJiuFAZBEPwm5,0.553,"0,268",5,"-20,299",1,"0,0325","0,734","0,28","0,097","0,89","126,293",227053,3,"21,11216",9,0,4
On This Night Of A Thousand Stars / Eva And Magaldi / Eva Beware Of The City - Original Cast Recording/1979,Patti LuPone,spotify:track:7oB2Uq3UD0WrIRBAc3wfHn,0.558,"0,272",7,"-16,702",1,"0,16","0,793",0,"0,454","0,591","141,008",456504,4,"33,30105",21,0,4
One Beautiful Day,"Ecstasy, Passion & Pain",spotify:track:5HiRhIhcurYvHXXLHOYhb5,0.748,"0,62",7,"-9,284",0,"0,0457","0,0538","4,65E-06","0,0503","0,9","121,36",177213,4,"35,03872",9,1,4
One Fine Day,Rita Coolidge,spotify:track:6SRcKaurkTPrxnEHDVmh0n,0.678,"0,831",5,"-6,498",1,"0,0317","0,0608","0,00109","0,102","0,925","136,227",243040,4,"46,92845",9,1,4
One For The Money (part 1),The Whispers,spotify:track:7qlPWOx8gCVej8ezNSjdOt,0.627,"0,741",10,"-7,202",1,"0,101","0,209","2,25E-06","0,0442","0,759","106,949",190907,4,"46,13009",10,1,4
One Of These Nights,Eagles,spotify:track:608xszaAxVh4m7NcKJiAbF,0.655,"0,606",7,"-10,385",1,"0,0285","0,0603","0,0789","0,0757","0,765","110,061",291686,4,"36,02567",13,1,4
One Way Love,Bandit,spotify:track:64v2NlE0eUmrfjL51snWIY,0.539,"0,662",0,"-11,36",0,"0,0475","0,157","9,46E-05","0,159","0,946","117,567",207386,4,"42,92919",9,1,4
One Way Or Another,Blondie,spotify:track:59CLe8stbcx4XYBWdsfbwK,0.442,"0,922",2,"-5,086",1,"0,0655","0,0532","3,86E-06","0,0768","0,855","162,272",217364,4,"23,80629",10,1,4
One Way Sunday,Mark-Almond,spotify:track:0XM4RoGvkXF4HEnt5Je6UK,0.543,"0,136",7,"-19,197",1,"0,0389","0,94","0,127","0,107","0,362","114,261",334667,4,"28,78171",14,1,4
Only Love Can Break Your Heart,Neil Young,spotify:track:4nRhbx8L4ifnMKaE5jSQGR,0.732,"0,239",2,"-12,203",1,"0,037","0,681","1,16E-06","0,0972","0,377","110,58",188600,3,"43,90408",10,1,4
